오분류 패턴: Disengaged(Sleepy) → Disengaged(Calm)
케이스 수: 5541개
비율: 4.02%
4506. 03-03-358-03-2-17-23082700000270-04-145
4507. 03-03-358-03-2-17-23082700000270-04-146
4508. 03-03-358-03-2-17-23082700000270-04-147
4509. 03-03-358-03-2-17-23082700000270-04-148
4510. 03-03-358-03-2-17-23082700000270-04-149
4511. 03-03-358-03-2-17-23082700000270-04-15
4512. 03-03-358-03-2-17-23082700000270-04-150
4513. 03-03-358-03-2-17-23082700000270-04-151
4514. 03-03-358-03-2-17-23082700000270-04-152
4515. 03-03-358-03-2-17-23082700000270-04-153
4516. 03-03-358-03-2-17-23082700000270-04-154
4517. 03-03-358-03-2-17-23082700000270-04-155
4518. 03-03-358-03-2-17-23082700000270-04-156
4519. 03-03-358-03-2-17-23082700000270-04-157
4520. 03-03-358-03-2-17-23082700000270-04-159
4521. 03-03-358-03-2-17-23082700000270-04-16
4522. 03-03-358-03-2-17-23082700000270-04-160
4523. 03-03-358-03-2-17-23082700000270-04-161
4524. 03-03-358-03-2-17-23082700000270-04-162
4525. 03-03-358-03-2-17-23082700000270-04-163
4526. 03-03-358-03-2-17-23082700000270-04-164
4527. 03-03-358-03-2-17-23082700000270-04-165
4528. 03-03-358-03-2-17-23082700000270-04-166
4529. 03-03-358-03-2-17-23082700000270-04-167
4530. 03-03-358-03-2-17-23082700000270-04-168
4531. 03-03-358-03-2-17-23082700000270-04-169
4532. 03-03-358-03-2-17-23082700000270-04-17
4533. 03-03-358-03-2-17-23082700000270-04-170
4534. 03-03-358-03-2-17-23082700000270-04-171
4535. 03-03-358-03-2-17-23082700000270-04-173
4536. 03-03-358-03-2-17-23082700000270-04-174
4537. 03-03-358-03-2-17-23082700000270-04-175
4538. 03-03-358-03-2-17-23082700000270-04-176
4539. 03-03-358-03-2-17-23082700000270-04-177
4540. 03-03-358-03-2-17-23082700000270-04-178
4541. 03-03-358-03-2-17-23082700000270-04-179
4542. 03-03-358-03-2-17-23082700000270-04-18
4543. 03-03-358-03-2-17-23082700000270-04-180
4544. 03-03-358-03-2-17-23082700000270-04-181
4545. 03-03-358-03-2-17-23082700000270-04-182
4546. 03-03-358-03-2-17-23082700000270-04-183
4547. 03-03-358-03-2-17-23082700000270-04-184
4548. 03-03-358-03-2-17-23082700000270-04-185
4549. 03-03-358-03-2-17-23082700000270-04-186
4550. 03-03-358-03-2-17-23082700000270-04-187
4551. 03-03-358-03-2-17-23082700000270-04-188
4552. 03-03-358-03-2-17-23082700000270-04-189
4553. 03-03-358-03-2-17-23082700000270-04-19
4554. 03-03-358-03-2-17-23082700000270-04-190
4555. 03-03-358-03-2-17-23082700000270-04-191
4556. 03-03-358-03-2-17-23082700000270-04-192
4557. 03-03-358-03-2-17-23082700000270-04-193
4558. 03-03-358-03-2-17-23082700000270-04-194
4559. 03-03-358-03-2-17-23082700000270-04-195
4560. 03-03-358-03-2-17-23082700000270-04-196
4561. 03-03-358-03-2-17-23082700000270-04-197
4562. 03-03-358-03-2-17-23082700000270-04-198
4563. 03-03-358-03-2-17-23082700000270-04-199
4564. 03-03-358-03-2-17-23082700000270-04-2
4565. 03-03-358-03-2-17-23082700000270-04-20
4566. 03-03-358-03-2-17-23082700000270-04-200
4567. 03-03-358-03-2-17-23082700000270-04-202
4568. 03-03-358-03-2-17-23082700000270-04-203
4569. 03-03-358-03-2-17-23082700000270-04-204
4570. 03-03-358-03-2-17-23082700000270-04-205
4571. 03-03-358-03-2-17-23082700000270-04-206
4572. 03-03-358-03-2-17-23082700000270-04-207
4573. 03-03-358-03-2-17-23082700000270-04-208
4574. 03-03-358-03-2-17-23082700000270-04-209
4575. 03-03-358-03-2-17-23082700000270-04-21
4576. 03-03-358-03-2-17-23082700000270-04-210
4577. 03-03-358-03-2-17-23082700000270-04-211
4578. 03-03-358-03-2-17-23082700000270-04-212
4579. 03-03-358-03-2-17-23082700000270-04-213
4580. 03-03-358-03-2-17-23082700000270-04-214
4581. 03-03-358-03-2-17-23082700000270-04-215
4582. 03-03-358-03-2-17-23082700000270-04-22
4583. 03-03-358-03-2-17-23082700000270-04-23
4584. 03-03-358-03-2-17-23082700000270-04-24
4585. 03-03-358-03-2-17-23082700000270-04-25
4586. 03-03-358-03-2-17-23082700000270-04-26
4587. 03-03-358-03-2-17-23082700000270-04-27
4588. 03-03-358-03-2-17-23082700000270-04-28
4589. 03-03-358-03-2-17-23082700000270-04-29
4590. 03-03-358-03-2-17-23082700000270-04-30
4591. 03-03-358-03-2-17-23082700000270-04-31
4592. 03-03-358-03-2-17-23082700000270-04-32
4593. 03-03-358-03-2-17-23082700000270-04-33
4594. 03-03-358-03-2-17-23082700000270-04-34
4595. 03-03-358-03-2-17-23082700000270-04-35
4596. 03-03-358-03-2-17-23082700000270-04-36
4597. 03-03-358-03-2-17-23082700000270-04-37
4598. 03-03-358-03-2-17-23082700000270-04-38
4599. 03-03-358-03-2-17-23082700000270-04-39
4600. 03-03-358-03-2-17-23082700000270-04-4
4601. 03-03-358-03-2-17-23082700000270-04-40
4602. 03-03-358-03-2-17-23082700000270-04-41
4603. 03-03-358-03-2-17-23082700000270-04-42
4604. 03-03-358-03-2-17-23082700000270-04-43
4605. 03-03-358-03-2-17-23082700000270-04-44
4606. 03-03-358-03-2-17-23082700000270-04-45
4607. 03-03-358-03-2-17-23082700000270-04-46
4608. 03-03-358-03-2-17-23082700000270-04-47
4609. 03-03-358-03-2-17-23082700000270-04-48
4610. 03-03-358-03-2-17-23082700000270-04-49
4611. 03-03-358-03-2-17-23082700000270-04-5
4612. 03-03-358-03-2-17-23082700000270-04-50
4613. 03-03-358-03-2-17-23082700000270-04-51
4614. 03-03-358-03-2-17-23082700000270-04-52
4615. 03-03-358-03-2-17-23082700000270-04-55
4616. 03-03-358-03-2-17-23082700000270-04-56
4617. 03-03-358-03-2-17-23082700000270-04-57
4618. 03-03-358-03-2-17-23082700000270-04-58
4619. 03-03-358-03-2-17-23082700000270-04-59
4620. 03-03-358-03-2-17-23082700000270-04-6
4621. 03-03-358-03-2-17-23082700000270-04-60
4622. 03-03-358-03-2-17-23082700000270-04-63
4623. 03-03-358-03-2-17-23082700000270-04-68
4624. 03-03-358-03-2-17-23082700000270-04-69
4625. 03-03-358-03-2-17-23082700000270-04-7
4626. 03-03-358-03-2-17-23082700000270-04-70
4627. 03-03-358-03-2-17-23082700000270-04-71
4628. 03-03-358-03-2-17-23082700000270-04-72
4629. 03-03-358-03-2-17-23082700000270-04-73
4630. 03-03-358-03-2-17-23082700000270-04-74
4631. 03-03-358-03-2-17-23082700000270-04-75
4632. 03-03-358-03-2-17-23082700000270-04-76
4633. 03-03-358-03-2-17-23082700000270-04-77
4634. 03-03-358-03-2-17-23082700000270-04-78
4635. 03-03-358-03-2-17-23082700000270-04-79
4636. 03-03-358-03-2-17-23082700000270-04-8
4637. 03-03-358-03-2-17-23082700000270-04-80
4638. 03-03-358-03-2-17-23082700000270-04-81
4639. 03-03-358-03-2-17-23082700000270-04-82
4640. 03-03-358-03-2-17-23082700000270-04-83
4641. 03-03-358-03-2-17-23082700000270-04-84
4642. 03-03-358-03-2-17-23082700000270-04-85
4643. 03-03-358-03-2-17-23082700000270-04-86
4644. 03-03-358-03-2-17-23082700000270-04-87
4645. 03-03-358-03-2-17-23082700000270-04-88
4646. 03-03-358-03-2-17-23082700000270-04-89
4647. 03-03-358-03-2-17-23082700000270-04-9
4648. 03-03-358-03-2-17-23082700000270-04-90
4649. 03-03-358-03-2-17-23082700000270-04-91
4650. 03-03-358-03-2-17-23082700000270-04-92
4651. 03-03-358-03-2-17-23082700000270-04-93
4652. 03-03-358-03-2-17-23082700000270-04-94
4653. 03-03-358-03-2-17-23082700000270-04-95
4654. 03-03-358-03-2-17-23082700000270-04-96
4655. 03-03-358-03-2-17-23082700000270-04-97
4656. 03-03-358-03-2-17-23082700000270-04-98
4657. 03-03-358-03-2-17-23082700000270-04-99
4658. 03-03-379-02-2-18-23082700000250-04-131
4659. 03-03-379-02-2-18-23082700000250-04-167
4660. 03-03-379-02-2-18-23082700000250-04-179
4661. 03-03-379-02-2-18-23082700000250-04-195
4662. 03-03-379-02-2-18-23082700000250-04-203
4663. 03-03-379-02-2-18-23082700000250-04-7
4664. 03-03-379-02-2-18-23082700000250-04-72
4665. 03-03-379-02-2-18-23082700000250-04-73
4666. 03-03-379-02-2-18-23082700000250-04-77
4667. 03-03-448-01-1-17-23082900000002-04-0
4668. 03-03-448-01-1-17-23082900000002-04-1
4669. 03-03-448-01-1-17-23082900000002-04-11
4670. 03-03-448-01-1-17-23082900000002-04-110
4671. 03-03-448-01-1-17-23082900000002-04-127
4672. 03-03-448-01-1-17-23082900000002-04-131
4673. 03-03-448-01-1-17-23082900000002-04-145
4674. 03-03-448-01-1-17-23082900000002-04-150
4675. 03-03-448-01-1-17-23082900000002-04-158
4676. 03-03-448-01-1-17-23082900000002-04-173
4677. 03-03-448-01-1-17-23082900000002-04-174
4678. 03-03-448-01-1-17-23082900000002-04-175
4679. 03-03-448-01-1-17-23082900000002-04-176
4680. 03-03-448-01-1-17-23082900000002-04-178
4681. 03-03-448-01-1-17-23082900000002-04-179
4682. 03-03-448-01-1-17-23082900000002-04-180
4683. 03-03-448-01-1-17-23082900000002-04-181
4684. 03-03-448-01-1-17-23082900000002-04-182
4685. 03-03-448-01-1-17-23082900000002-04-183
4686. 03-03-448-01-1-17-23082900000002-04-188
4687. 03-03-448-01-1-17-23082900000002-04-190
4688. 03-03-448-01-1-17-23082900000002-04-192
4689. 03-03-448-01-1-17-23082900000002-04-193
4690. 03-03-448-01-1-17-23082900000002-04-2
4691. 03-03-448-01-1-17-23082900000002-04-202
4692. 03-03-448-01-1-17-23082900000002-04-203
4693. 03-03-448-01-1-17-23082900000002-04-204
4694. 03-03-448-01-1-17-23082900000002-04-205
4695. 03-03-448-01-1-17-23082900000002-04-206
4696. 03-03-448-01-1-17-23082900000002-04-207
4697. 03-03-448-01-1-17-23082900000002-04-209
4698. 03-03-448-01-1-17-23082900000002-04-210
4699. 03-03-448-01-1-17-23082900000002-04-214
4700. 03-03-448-01-1-17-23082900000002-04-215
4701. 03-03-448-01-1-17-23082900000002-04-24
4702. 03-03-448-01-1-17-23082900000002-04-4
4703. 03-03-448-01-1-17-23082900000002-04-42
4704. 03-03-448-01-1-17-23082900000002-04-44
4705. 03-03-448-01-1-17-23082900000002-04-45
4706. 03-03-448-01-1-17-23082900000002-04-5
4707. 03-03-448-01-1-17-23082900000002-04-59
4708. 03-03-448-01-1-17-23082900000002-04-85
4709. 03-03-456-01-2-17-23082900000016-04-102
4710. 03-03-456-01-2-17-23082900000016-04-103
4711. 03-03-456-01-2-17-23082900000016-04-116
4712. 03-03-456-01-2-17-23082900000016-04-122
4713. 03-03-456-01-2-17-23082900000016-04-123
4714. 03-03-456-01-2-17-23082900000016-04-124
4715. 03-03-456-01-2-17-23082900000016-04-125
4716. 03-03-456-01-2-17-23082900000016-04-126
4717. 03-03-456-01-2-17-23082900000016-04-132
4718. 03-03-456-01-2-17-23082900000016-04-133
4719. 03-03-456-01-2-17-23082900000016-04-142
4720. 03-03-456-01-2-17-23082900000016-04-143
4721. 03-03-456-01-2-17-23082900000016-04-144
4722. 03-03-456-01-2-17-23082900000016-04-146
4723. 03-03-456-01-2-17-23082900000016-04-147
4724. 03-03-456-01-2-17-23082900000016-04-150
4725. 03-03-456-01-2-17-23082900000016-04-155
4726. 03-03-456-01-2-17-23082900000016-04-157
4727. 03-03-456-01-2-17-23082900000016-04-159
4728. 03-03-456-01-2-17-23082900000016-04-164
4729. 03-03-456-01-2-17-23082900000016-04-175
4730. 03-03-456-01-2-17-23082900000016-04-176
4731. 03-03-456-01-2-17-23082900000016-04-178
4732. 03-03-456-01-2-17-23082900000016-04-180
4733. 03-03-456-01-2-17-23082900000016-04-181
4734. 03-03-456-01-2-17-23082900000016-04-182
4735. 03-03-456-01-2-17-23082900000016-04-186
4736. 03-03-456-01-2-17-23082900000016-04-187
4737. 03-03-456-01-2-17-23082900000016-04-188
4738. 03-03-456-01-2-17-23082900000016-04-189
4739. 03-03-456-01-2-17-23082900000016-04-190
4740. 03-03-456-01-2-17-23082900000016-04-191
4741. 03-03-456-01-2-17-23082900000016-04-193
4742. 03-03-456-01-2-17-23082900000016-04-197
4743. 03-03-456-01-2-17-23082900000016-04-198
4744. 03-03-456-01-2-17-23082900000016-04-199
4745. 03-03-456-01-2-17-23082900000016-04-200
4746. 03-03-456-01-2-17-23082900000016-04-201
4747. 03-03-456-01-2-17-23082900000016-04-205
4748. 03-03-456-01-2-17-23082900000016-04-206
4749. 03-03-456-01-2-17-23082900000016-04-207
4750. 03-03-456-01-2-17-23082900000016-04-41
4751. 03-03-456-01-2-17-23082900000016-04-44
4752. 03-03-456-01-2-17-23082900000016-04-45
4753. 03-03-456-01-2-17-23082900000016-04-47
4754. 03-03-456-01-2-17-23082900000016-04-48
4755. 03-03-456-01-2-17-23082900000016-04-51
4756. 03-03-456-01-2-17-23082900000016-04-52
4757. 03-03-456-01-2-17-23082900000016-04-53
4758. 03-03-456-01-2-17-23082900000016-04-54
4759. 03-03-456-01-2-17-23082900000016-04-55
4760. 03-03-456-01-2-17-23082900000016-04-56
4761. 03-03-456-01-2-17-23082900000016-04-57
4762. 03-03-456-01-2-17-23082900000016-04-58
4763. 03-03-456-01-2-17-23082900000016-04-59
4764. 03-03-456-01-2-17-23082900000016-04-62
4765. 03-03-456-01-2-17-23082900000016-04-63
4766. 03-03-456-01-2-17-23082900000016-04-64
4767. 03-03-456-01-2-17-23082900000016-04-66
4768. 03-03-456-01-2-17-23082900000016-04-68
4769. 03-03-456-01-2-17-23082900000016-04-70
4770. 03-03-456-01-2-17-23082900000016-04-71
4771. 03-03-456-01-2-17-23082900000016-04-72
4772. 03-03-456-01-2-17-23082900000016-04-73
4773. 03-03-456-01-2-17-23082900000016-04-74
4774. 03-03-456-01-2-17-23082900000016-04-75
4775. 03-03-456-01-2-17-23082900000016-04-76
4776. 03-03-456-01-2-17-23082900000016-04-77
4777. 03-03-456-01-2-17-23082900000016-04-78
4778. 03-03-456-01-2-17-23082900000016-04-79
4779. 03-03-456-01-2-17-23082900000016-04-81
4780. 03-03-456-01-2-17-23082900000016-04-83
4781. 03-03-456-01-2-17-23082900000016-04-84
4782. 03-03-456-01-2-17-23082900000016-04-85
4783. 03-03-456-01-2-17-23082900000016-04-86
4784. 03-03-456-01-2-17-23082900000016-04-87
4785. 03-03-456-01-2-17-23082900000016-04-88
4786. 03-03-556-03-2-19-23090200000003-04-154
4787. 03-03-556-03-2-19-23090200000003-04-178
4788. 03-03-556-03-2-19-23090200000003-04-192
4789. 03-03-556-03-2-19-23090200000003-04-202
4790. 03-03-556-03-2-19-23090200000003-04-47
4791. 03-03-556-03-2-19-23090200000003-04-49
4792. 03-03-556-03-2-19-23090200000003-04-52
4793. 03-03-556-03-2-19-23090200000003-04-58
4794. 03-03-564-02-1-18-23090200000013-04-108
4795. 03-03-564-02-1-18-23090200000013-04-181
4796. 04-01-122-01-1-8-23082700000071-04-0
4797. 04-01-122-01-1-8-23082700000071-04-14
4798. 04-01-122-01-1-8-23082700000071-04-15
4799. 04-01-122-01-1-8-23082700000071-04-16
4800. 04-01-122-01-1-8-23082700000071-04-2
4801. 04-01-122-01-1-8-23082700000071-04-29
4802. 04-01-122-01-1-8-23082700000071-04-3
4803. 04-01-122-01-1-8-23082700000071-04-39
4804. 04-01-122-01-1-8-23082700000071-04-4
4805. 04-01-122-01-1-8-23082700000071-04-49
4806. 04-01-122-01-1-8-23082700000071-04-6
4807. 04-01-122-01-1-8-23082700000071-04-61
4808. 04-01-122-01-1-8-23082700000071-04-62
4809. 04-01-122-01-1-8-23082700000071-04-63
4810. 04-01-122-01-1-8-23082700000071-04-65
4811. 04-01-122-01-1-8-23082700000071-04-66
4812. 04-01-122-01-1-8-23082700000071-04-67
4813. 04-01-122-01-1-8-23082700000071-04-68
4814. 04-01-122-01-1-8-23082700000071-04-69
4815. 04-01-122-01-1-8-23082700000071-04-70
4816. 04-01-122-01-1-8-23082700000071-04-71
4817. 04-01-122-01-1-8-23082700000071-04-72
4818. 04-01-122-01-1-8-23082700000071-04-73
4819. 04-01-122-01-1-8-23082700000071-04-8
4820. 04-01-140-03-2-10-23082700000235-04-37
4821. 04-01-140-03-2-10-23082700000235-04-60
4822. 04-01-140-03-2-10-23082700000235-04-9
4823. 04-01-152-02-2-9-23082700000396-04-1
4824. 04-01-152-02-2-9-23082700000396-04-2
4825. 04-01-152-02-2-9-23082700000396-04-23
4826. 04-01-152-02-2-9-23082700000396-04-3
4827. 04-01-152-02-2-9-23082700000396-04-31
4828. 04-01-152-02-2-9-23082700000396-04-32
4829. 04-01-152-02-2-9-23082700000396-04-33
4830. 04-01-152-02-2-9-23082700000396-04-39
4831. 04-01-152-02-2-9-23082700000396-04-4
4832. 04-01-152-02-2-9-23082700000396-04-41
4833. 04-01-152-02-2-9-23082700000396-04-47
4834. 04-01-152-02-2-9-23082700000396-04-5
4835. 04-01-152-02-2-9-23082700000396-04-6
4836. 04-01-187-02-2-9-23082700000049-04-10
4837. 04-01-187-02-2-9-23082700000049-04-11
4838. 04-01-187-02-2-9-23082700000049-04-12
4839. 04-01-187-02-2-9-23082700000049-04-13
4840. 04-01-187-02-2-9-23082700000049-04-14
4841. 04-01-187-02-2-9-23082700000049-04-15
4842. 04-01-187-02-2-9-23082700000049-04-20
4843. 04-01-187-02-2-9-23082700000049-04-24
4844. 04-01-187-02-2-9-23082700000049-04-25
4845. 04-01-187-02-2-9-23082700000049-04-26
4846. 04-01-187-02-2-9-23082700000049-04-27
4847. 04-01-187-02-2-9-23082700000049-04-28
4848. 04-01-187-02-2-9-23082700000049-04-29
4849. 04-01-187-02-2-9-23082700000049-04-30
4850. 04-01-187-02-2-9-23082700000049-04-31
4851. 04-01-187-02-2-9-23082700000049-04-32
4852. 04-01-187-02-2-9-23082700000049-04-33
4853. 04-01-187-02-2-9-23082700000049-04-34
4854. 04-01-187-02-2-9-23082700000049-04-35
4855. 04-01-187-02-2-9-23082700000049-04-38
4856. 04-01-187-02-2-9-23082700000049-04-40
4857. 04-01-187-02-2-9-23082700000049-04-41
4858. 04-01-187-02-2-9-23082700000049-04-42
4859. 04-01-187-02-2-9-23082700000049-04-43
4860. 04-01-187-02-2-9-23082700000049-04-44
4861. 04-01-187-02-2-9-23082700000049-04-47
4862. 04-01-187-02-2-9-23082700000049-04-7
4863. 04-01-258-03-1-10-23082700000123-04-17
4864. 04-01-258-03-1-10-23082700000123-04-2
4865. 04-01-258-03-1-10-23082700000123-04-21
4866. 04-01-258-03-1-10-23082700000123-04-22
4867. 04-01-258-03-1-10-23082700000123-04-23
4868. 04-01-258-03-1-10-23082700000123-04-24
4869. 04-01-258-03-1-10-23082700000123-04-26
4870. 04-01-258-03-1-10-23082700000123-04-27
4871. 04-01-258-03-1-10-23082700000123-04-28
4872. 04-01-258-03-1-10-23082700000123-04-29
4873. 04-01-398-01-2-8-23082700000064-04-1
4874. 04-01-398-01-2-8-23082700000064-04-13
4875. 04-01-398-01-2-8-23082700000064-04-14
4876. 04-01-398-01-2-8-23082700000064-04-15
4877. 04-01-398-01-2-8-23082700000064-04-16
4878. 04-01-398-01-2-8-23082700000064-04-17
4879. 04-01-398-01-2-8-23082700000064-04-18
4880. 04-01-398-01-2-8-23082700000064-04-19
4881. 04-01-398-01-2-8-23082700000064-04-22
4882. 04-01-398-01-2-8-23082700000064-04-23
4883. 04-01-398-01-2-8-23082700000064-04-29
4884. 04-01-398-01-2-8-23082700000064-04-3
4885. 04-01-398-01-2-8-23082700000064-04-31
4886. 04-01-398-01-2-8-23082700000064-04-4
4887. 04-01-398-01-2-8-23082700000064-04-49
4888. 04-01-398-01-2-8-23082700000064-04-5
4889. 04-01-398-01-2-8-23082700000064-04-51
4890. 04-01-398-01-2-8-23082700000064-04-52
4891. 04-01-398-01-2-8-23082700000064-04-53
4892. 04-01-398-01-2-8-23082700000064-04-6
4893. 04-01-398-01-2-8-23082700000064-04-7
4894. 04-01-398-01-2-8-23082700000064-04-8
4895. 04-01-416-01-2-8-23082700000515-04-10
4896. 04-01-416-01-2-8-23082700000515-04-11
4897. 04-01-416-01-2-8-23082700000515-04-12
4898. 04-01-416-01-2-8-23082700000515-04-13
4899. 04-01-416-01-2-8-23082700000515-04-14
4900. 04-01-416-01-2-8-23082700000515-04-37
4901. 04-01-416-01-2-8-23082700000515-04-53
4902. 04-01-416-01-2-8-23082700000515-04-9
4903. 04-01-495-03-2-10-23083000000034-04-0
4904. 04-01-495-03-2-10-23083000000034-04-10
4905. 04-01-495-03-2-10-23083000000034-04-11
4906. 04-01-495-03-2-10-23083000000034-04-12
4907. 04-01-495-03-2-10-23083000000034-04-13
4908. 04-01-495-03-2-10-23083000000034-04-14
4909. 04-01-495-03-2-10-23083000000034-04-15
4910. 04-01-495-03-2-10-23083000000034-04-2
4911. 04-01-495-03-2-10-23083000000034-04-25
4912. 04-01-495-03-2-10-23083000000034-04-28
4913. 04-01-495-03-2-10-23083000000034-04-29
4914. 04-01-495-03-2-10-23083000000034-04-3
4915. 04-01-495-03-2-10-23083000000034-04-30
4916. 04-01-495-03-2-10-23083000000034-04-31
4917. 04-01-495-03-2-10-23083000000034-04-36
4918. 04-01-495-03-2-10-23083000000034-04-37
4919. 04-01-495-03-2-10-23083000000034-04-4
4920. 04-01-495-03-2-10-23083000000034-04-40
4921. 04-01-495-03-2-10-23083000000034-04-42
4922. 04-01-495-03-2-10-23083000000034-04-44
4923. 04-01-495-03-2-10-23083000000034-04-45
4924. 04-01-495-03-2-10-23083000000034-04-46
4925. 04-01-495-03-2-10-23083000000034-04-49
4926. 04-01-495-03-2-10-23083000000034-04-5
4927. 04-01-495-03-2-10-23083000000034-04-50
4928. 04-01-495-03-2-10-23083000000034-04-51
4929. 04-01-495-03-2-10-23083000000034-04-52
4930. 04-01-495-03-2-10-23083000000034-04-53
4931. 04-01-495-03-2-10-23083000000034-04-54
4932. 04-01-495-03-2-10-23083000000034-04-55
4933. 04-01-495-03-2-10-23083000000034-04-56
4934. 04-01-495-03-2-10-23083000000034-04-57
4935. 04-01-495-03-2-10-23083000000034-04-58
4936. 04-01-495-03-2-10-23083000000034-04-59
4937. 04-01-495-03-2-10-23083000000034-04-6
4938. 04-01-495-03-2-10-23083000000034-04-60
4939. 04-01-495-03-2-10-23083000000034-04-61
4940. 04-01-495-03-2-10-23083000000034-04-62
4941. 04-01-495-03-2-10-23083000000034-04-63
4942. 04-01-495-03-2-10-23083000000034-04-64
4943. 04-01-495-03-2-10-23083000000034-04-67
4944. 04-01-495-03-2-10-23083000000034-04-7
4945. 04-01-495-03-2-10-23083000000034-04-8
4946. 04-01-546-03-1-10-23090100000013-04-19
4947. 04-01-546-03-1-10-23090100000013-04-21
4948. 04-01-546-03-1-10-23090100000013-04-36
4949. 04-01-583-01-2-8-23090300000029-04-0
4950. 04-01-583-01-2-8-23090300000029-04-1
4951. 04-01-583-01-2-8-23090300000029-04-10
4952. 04-01-583-01-2-8-23090300000029-04-11
4953. 04-01-583-01-2-8-23090300000029-04-12
4954. 04-01-583-01-2-8-23090300000029-04-18
4955. 04-01-583-01-2-8-23090300000029-04-19
4956. 04-01-583-01-2-8-23090300000029-04-2
4957. 04-01-583-01-2-8-23090300000029-04-20
4958. 04-01-583-01-2-8-23090300000029-04-21
4959. 04-01-583-01-2-8-23090300000029-04-23
4960. 04-01-583-01-2-8-23090300000029-04-24
4961. 04-01-583-01-2-8-23090300000029-04-27
4962. 04-01-583-01-2-8-23090300000029-04-28
4963. 04-01-583-01-2-8-23090300000029-04-29
4964. 04-01-583-01-2-8-23090300000029-04-30
4965. 04-01-583-01-2-8-23090300000029-04-31
4966. 04-01-583-01-2-8-23090300000029-04-32
4967. 04-01-583-01-2-8-23090300000029-04-34
4968. 04-01-583-01-2-8-23090300000029-04-35
4969. 04-01-583-01-2-8-23090300000029-04-36
4970. 04-01-583-01-2-8-23090300000029-04-37
4971. 04-01-583-01-2-8-23090300000029-04-38
4972. 04-01-583-01-2-8-23090300000029-04-39
4973. 04-01-583-01-2-8-23090300000029-04-40
4974. 04-01-583-01-2-8-23090300000029-04-41
4975. 04-01-583-01-2-8-23090300000029-04-45
4976. 04-01-583-01-2-8-23090300000029-04-49
4977. 04-01-583-01-2-8-23090300000029-04-50
4978. 04-01-583-01-2-8-23090300000029-04-51
4979. 04-01-583-01-2-8-23090300000029-04-52
4980. 04-01-583-01-2-8-23090300000029-04-53
4981. 04-01-583-01-2-8-23090300000029-04-54
4982. 04-01-583-01-2-8-23090300000029-04-55
4983. 04-01-583-01-2-8-23090300000029-04-56
4984. 04-01-583-01-2-8-23090300000029-04-71
4985. 04-01-583-01-2-8-23090300000029-04-72
4986. 04-01-583-01-2-8-23090300000029-04-9
4987. 04-01-612-03-1-10-23090500000020-04-0
4988. 04-01-612-03-1-10-23090500000020-04-10
4989. 04-01-612-03-1-10-23090500000020-04-11
4990. 04-01-612-03-1-10-23090500000020-04-12
4991. 04-01-612-03-1-10-23090500000020-04-13
4992. 04-01-612-03-1-10-23090500000020-04-14
4993. 04-01-612-03-1-10-23090500000020-04-17
4994. 04-01-612-03-1-10-23090500000020-04-18
4995. 04-01-612-03-1-10-23090500000020-04-19
4996. 04-01-612-03-1-10-23090500000020-04-21
4997. 04-01-612-03-1-10-23090500000020-04-22
4998. 04-01-612-03-1-10-23090500000020-04-28
4999. 04-01-612-03-1-10-23090500000020-04-33
5000. 04-01-612-03-1-10-23090500000020-04-38
5001. 04-01-612-03-1-10-23090500000020-04-40
5002. 04-01-612-03-1-10-23090500000020-04-45
5003. 04-01-612-03-1-10-23090500000020-04-52
5004. 04-01-612-03-1-10-23090500000020-04-54
5005. 04-01-612-03-1-10-23090500000020-04-8
5006. 04-01-635-02-1-9-23090700000003-04-7
5007. 04-01-644-01-1-8-23090700000017-04-21
5008. 04-01-644-01-1-8-23090700000017-04-22
5009. 04-01-644-01-1-8-23090700000017-04-24
5010. 04-01-644-01-1-8-23090700000017-04-27
5011. 04-01-644-01-1-8-23090700000017-04-36
5012. 04-01-644-01-1-8-23090700000017-04-38
5013. 04-01-644-01-1-8-23090700000017-04-47
5014. 04-01-644-01-1-8-23090700000017-04-51
5015. 04-01-644-01-1-8-23090700000017-04-52
5016. 04-01-644-01-1-8-23090700000017-04-61
5017. 04-01-644-01-1-8-23090700000017-04-63
5018. 04-01-644-01-1-8-23090700000017-04-64
5019. 04-01-644-01-1-8-23090700000017-04-65
5020. 04-01-644-01-1-8-23090700000017-04-70
5021. 04-01-687-02-1-9-23091000000010-04-11
5022. 04-01-687-02-1-9-23091000000010-04-12
5023. 04-01-687-02-1-9-23091000000010-04-18
5024. 04-01-687-02-1-9-23091000000010-04-19
5025. 04-01-687-02-1-9-23091000000010-04-20
5026. 04-01-687-02-1-9-23091000000010-04-31
5027. 04-01-687-02-1-9-23091000000010-04-33
5028. 04-01-687-02-1-9-23091000000010-04-51
5029. 04-01-687-02-1-9-23091000000010-04-52
5030. 04-01-687-02-1-9-23091000000010-04-53
5031. 04-01-687-02-1-9-23091000000010-04-56
5032. 04-01-687-02-1-9-23091000000010-04-60
5033. 04-01-687-02-1-9-23091000000010-04-63
5034. 04-01-687-02-1-9-23091000000010-04-64
5035. 04-01-687-02-1-9-23091000000010-04-65
5036. 04-01-687-02-1-9-23091000000010-04-66
5037. 04-01-694-02-1-9-23091000000021-04-30
5038. 04-01-696-03-2-10-23091000000024-04-0
5039. 04-01-696-03-2-10-23091000000024-04-1
5040. 04-01-696-03-2-10-23091000000024-04-2
5041. 04-01-696-03-2-10-23091000000024-04-25
