오분류 패턴: Sleep → Engaged(Calm)
케이스 수: 1890개
비율: 1.37%
1732. 03-03-169-02-2-18-23082700000358-05-74
1733. 03-03-169-02-2-18-23082700000358-05-75
1734. 03-03-169-02-2-18-23082700000358-05-78
1735. 03-03-169-02-2-18-23082700000358-05-80
1736. 03-03-169-02-2-18-23082700000358-05-83
1737. 03-03-169-02-2-18-23082700000358-05-84
1738. 03-03-169-02-2-18-23082700000358-05-85
1739. 03-03-169-02-2-18-23082700000358-05-86
1740. 03-03-169-02-2-18-23082700000358-05-87
1741. 03-03-169-02-2-18-23082700000358-05-88
1742. 03-03-169-02-2-18-23082700000358-05-94
1743. 03-03-286-02-2-18-23091500000006-05-17
1744. 03-03-286-02-2-18-23091500000006-05-18
1745. 03-03-286-02-2-18-23091500000006-05-19
1746. 03-03-286-02-2-18-23091500000006-05-23
1747. 03-03-286-02-2-18-23091500000006-05-25
1748. 03-03-286-02-2-18-23091500000006-05-37
1749. 03-03-286-02-2-18-23091500000006-05-41
1750. 03-03-286-02-2-18-23091500000006-05-44
1751. 03-03-286-02-2-18-23091500000006-05-46
1752. 03-03-286-02-2-18-23091500000006-05-51
1753. 03-03-286-02-2-18-23091500000006-05-52
1754. 03-03-286-02-2-18-23091500000006-05-53
1755. 03-03-286-02-2-18-23091500000006-05-54
1756. 03-03-286-02-2-18-23091500000006-05-55
1757. 03-03-286-02-2-18-23091500000006-05-56
1758. 03-03-286-02-2-18-23091500000006-05-57
1759. 03-03-286-02-2-18-23091500000006-05-7
1760. 03-03-358-03-2-17-23082700000270-05-126
1761. 03-03-358-03-2-17-23082700000270-05-128
1762. 03-03-358-03-2-17-23082700000270-05-129
1763. 03-03-358-03-2-17-23082700000270-05-130
1764. 03-03-358-03-2-17-23082700000270-05-131
1765. 03-03-358-03-2-17-23082700000270-05-133
1766. 03-03-358-03-2-17-23082700000270-05-134
1767. 03-03-358-03-2-17-23082700000270-05-135
1768. 03-03-358-03-2-17-23082700000270-05-139
1769. 03-03-358-03-2-17-23082700000270-05-140
1770. 03-03-358-03-2-17-23082700000270-05-141
1771. 03-03-358-03-2-17-23082700000270-05-142
1772. 03-03-358-03-2-17-23082700000270-05-143
1773. 03-03-358-03-2-17-23082700000270-05-144
1774. 03-03-358-03-2-17-23082700000270-05-155
1775. 03-03-358-03-2-17-23082700000270-05-156
1776. 03-03-358-03-2-17-23082700000270-05-179
1777. 03-03-434-01-1-17-23091500000058-05-102
1778. 03-03-434-01-1-17-23091500000058-05-103
1779. 03-03-434-01-1-17-23091500000058-05-104
1780. 03-03-434-01-1-17-23091500000058-05-107
1781. 03-03-434-01-1-17-23091500000058-05-110
1782. 03-03-434-01-1-17-23091500000058-05-111
1783. 03-03-434-01-1-17-23091500000058-05-112
1784. 03-03-434-01-1-17-23091500000058-05-113
1785. 03-03-434-01-1-17-23091500000058-05-114
1786. 03-03-434-01-1-17-23091500000058-05-115
1787. 03-03-434-01-1-17-23091500000058-05-116
1788. 03-03-434-01-1-17-23091500000058-05-129
1789. 03-03-434-01-1-17-23091500000058-05-132
1790. 03-03-434-01-1-17-23091500000058-05-133
1791. 03-03-434-01-1-17-23091500000058-05-144
1792. 03-03-434-01-1-17-23091500000058-05-147
1793. 03-03-434-01-1-17-23091500000058-05-150
1794. 03-03-434-01-1-17-23091500000058-05-151
1795. 03-03-434-01-1-17-23091500000058-05-152
1796. 03-03-434-01-1-17-23091500000058-05-153
1797. 03-03-434-01-1-17-23091500000058-05-154
1798. 03-03-434-01-1-17-23091500000058-05-155
1799. 03-03-434-01-1-17-23091500000058-05-156
1800. 03-03-434-01-1-17-23091500000058-05-157
1801. 03-03-434-01-1-17-23091500000058-05-158
1802. 03-03-434-01-1-17-23091500000058-05-159
1803. 03-03-434-01-1-17-23091500000058-05-161
1804. 03-03-434-01-1-17-23091500000058-05-162
1805. 03-03-434-01-1-17-23091500000058-05-39
1806. 03-03-434-01-1-17-23091500000058-05-48
1807. 03-03-434-01-1-17-23091500000058-05-49
1808. 03-03-434-01-1-17-23091500000058-05-50
1809. 03-03-434-01-1-17-23091500000058-05-51
1810. 03-03-434-01-1-17-23091500000058-05-52
1811. 03-03-434-01-1-17-23091500000058-05-53
1812. 03-03-434-01-1-17-23091500000058-05-54
1813. 03-03-434-01-1-17-23091500000058-05-55
1814. 03-03-434-01-1-17-23091500000058-05-56
1815. 03-03-434-01-1-17-23091500000058-05-57
1816. 03-03-434-01-1-17-23091500000058-05-58
1817. 03-03-434-01-1-17-23091500000058-05-59
1818. 03-03-434-01-1-17-23091500000058-05-63
1819. 03-03-434-01-1-17-23091500000058-05-64
1820. 03-03-434-01-1-17-23091500000058-05-65
1821. 03-03-434-01-1-17-23091500000058-05-66
1822. 03-03-434-01-1-17-23091500000058-05-68
1823. 03-03-434-01-1-17-23091500000058-05-70
1824. 03-03-434-01-1-17-23091500000058-05-71
1825. 03-03-434-01-1-17-23091500000058-05-72
1826. 03-03-434-01-1-17-23091500000058-05-73
1827. 03-03-434-01-1-17-23091500000058-05-74
1828. 03-03-434-01-1-17-23091500000058-05-75
1829. 03-03-434-01-1-17-23091500000058-05-85
1830. 03-03-434-01-1-17-23091500000058-05-86
1831. 03-03-434-01-1-17-23091500000058-05-87
1832. 03-03-434-01-1-17-23091500000058-05-88
1833. 03-03-434-01-1-17-23091500000058-05-91
1834. 03-03-434-01-1-17-23091500000058-05-92
1835. 03-03-434-01-1-17-23091500000058-05-93
1836. 03-03-434-01-1-17-23091500000058-05-94
1837. 03-03-434-01-1-17-23091500000058-05-95
1838. 03-03-484-01-2-17-23083000000013-05-18
1839. 03-03-484-01-2-17-23083000000013-05-20
1840. 03-03-484-01-2-17-23083000000013-05-22
1841. 03-03-484-01-2-17-23083000000013-05-23
1842. 03-03-484-01-2-17-23083000000013-05-26
1843. 03-03-484-01-2-17-23083000000013-05-28
1844. 03-03-484-01-2-17-23083000000013-05-46
1845. 03-03-484-01-2-17-23083000000013-05-75
1846. 03-03-484-01-2-17-23083000000013-05-76
1847. 04-01-140-03-2-10-23082700000235-05-30
1848. 04-01-546-03-1-10-23090100000013-05-21
1849. 04-01-546-03-1-10-23090100000013-05-29
1850. 04-01-546-03-1-10-23090100000013-05-37
1851. 04-01-546-03-1-10-23090100000013-05-8
1852. 04-01-635-02-1-9-23090700000003-05-14
1853. 04-01-635-02-1-9-23090700000003-05-15
1854. 04-01-635-02-1-9-23090700000003-05-43
1855. 04-01-635-02-1-9-23090700000003-05-44
1856. 04-01-635-02-1-9-23090700000003-05-45
1857. 04-01-635-02-1-9-23090700000003-05-46
1858. 04-01-635-02-1-9-23090700000003-05-47
1859. 04-01-635-02-1-9-23090700000003-05-48
1860. 04-01-635-02-1-9-23090700000003-05-49
1861. 04-01-635-02-1-9-23090700000003-05-54
1862. 04-01-635-02-1-9-23090700000003-05-55
1863. 04-01-635-02-1-9-23090700000003-05-56
1864. 04-01-635-02-1-9-23090700000003-05-58
1865. 04-01-635-02-1-9-23090700000003-05-60
1866. 04-01-644-01-1-8-23090700000017-05-24
1867. 04-01-687-02-1-9-23091000000010-05-13
1868. 04-01-687-02-1-9-23091000000010-05-27
1869. 04-01-687-02-1-9-23091000000010-05-32
1870. 04-01-687-02-1-9-23091000000010-05-33
1871. 04-01-696-03-2-10-23091000000024-05-10
1872. 04-01-696-03-2-10-23091000000024-05-9
1873. 04-01-697-03-1-10-23091100000001-05-46
1874. 04-01-697-03-1-10-23091100000001-05-47
1875. 04-01-697-03-1-10-23091100000001-05-53
1876. 04-01-697-03-1-10-23091100000001-05-54
1877. 04-01-697-03-1-10-23091100000001-05-68
1878. 05-01-172-04-2-11-23082700000222-05-59
1879. 05-01-368-04-2-11-23082700000055-05-23
1880. 05-01-368-04-2-11-23082700000055-05-59
1881. 05-01-529-04-1-11-23083100000031-05-17
1882. 05-01-606-04-2-11-23090500000011-05-6
1883. 05-01-617-04-2-11-23090600000003-05-36
1884. 05-01-675-04-1-11-23090900000015-05-11
1885. 05-01-675-04-1-11-23090900000015-05-18
1886. 05-01-675-04-1-11-23090900000015-05-22
1887. 05-01-675-04-1-11-23090900000015-05-3
1888. 05-01-675-04-1-11-23090900000015-05-4
1889. 05-01-675-04-1-11-23090900000015-05-7
1890. 05-01-675-04-1-11-23090900000015-05-9
