오분류 패턴: Disengaged(Calm) → Disengaged(Sleepy)
케이스 수: 3483개
비율: 2.53%
1741. 02-05-83--2-39-23101100000057-03-76
1742. 02-05-83--2-39-23101100000057-03-77
1743. 02-05-83--2-39-23101100000057-03-78
1744. 02-05-83--2-39-23101100000057-03-79
1745. 02-05-83--2-39-23101100000057-03-82
1746. 02-05-83--2-39-23101100000057-03-83
1747. 02-05-83--2-39-23101100000057-03-84
1748. 02-05-83--2-39-23101100000057-03-85
1749. 02-05-83--2-39-23101100000057-03-88
1750. 02-05-83--2-39-23101100000057-03-9
1751. 02-05-83--2-39-23101100000057-03-93
1752. 02-05-83--2-39-23101100000057-03-95
1753. 02-05-83--2-39-23101100000057-03-96
1754. 02-05-83--2-39-23101100000057-03-97
1755. 02-05-83--2-39-23101100000057-03-98
1756. 02-05-83--2-39-23101100000057-03-99
1757. 02-05-83--2-40-23092500000001-03-39
1758. 02-05-83--2-40-23092500000001-03-80
1759. 02-05-83--2-40-23100600000054-03-26
1760. 02-05-83--2-40-23100600000054-03-3
1761. 02-05-83--2-40-23100600000054-03-6
1762. 02-05-83--2-41-23101400000037-03-117
1763. 02-05-83--2-41-23101400000037-03-127
1764. 02-05-83--2-41-23101400000037-03-138
1765. 02-05-83--2-41-23101400000037-03-184
1766. 02-05-83--2-41-23101400000037-03-206
1767. 02-05-83--2-41-23101400000037-03-3
1768. 02-05-83--2-41-23101400000037-03-4
1769. 02-05-83--2-41-23101400000037-03-5
1770. 02-05-83--2-41-23101400000037-03-6
1771. 02-05-83--2-41-23101400000037-03-74
1772. 02-05-83--2-41-23101400000037-03-79
1773. 02-05-83--2-42-23101000000037-03-11
1774. 02-05-83--2-42-23101000000037-03-110
1775. 02-05-83--2-42-23101000000037-03-111
1776. 02-05-83--2-42-23101000000037-03-112
1777. 02-05-83--2-42-23101000000037-03-113
1778. 02-05-83--2-42-23101000000037-03-114
1779. 02-05-83--2-42-23101000000037-03-12
1780. 02-05-83--2-42-23101000000037-03-121
1781. 02-05-83--2-42-23101000000037-03-131
1782. 02-05-83--2-42-23101000000037-03-71
1783. 02-05-83--2-42-23101000000037-03-86
1784. 02-05-83--2-43-23101200000010-03-0
1785. 02-05-83--2-43-23101200000010-03-1
1786. 02-05-83--2-43-23101200000010-03-10
1787. 02-05-83--2-43-23101200000010-03-100
1788. 02-05-83--2-43-23101200000010-03-101
1789. 02-05-83--2-43-23101200000010-03-102
1790. 02-05-83--2-43-23101200000010-03-103
1791. 02-05-83--2-43-23101200000010-03-104
1792. 02-05-83--2-43-23101200000010-03-105
1793. 02-05-83--2-43-23101200000010-03-106
1794. 02-05-83--2-43-23101200000010-03-107
1795. 02-05-83--2-43-23101200000010-03-108
1796. 02-05-83--2-43-23101200000010-03-109
1797. 02-05-83--2-43-23101200000010-03-11
1798. 02-05-83--2-43-23101200000010-03-110
1799. 02-05-83--2-43-23101200000010-03-111
1800. 02-05-83--2-43-23101200000010-03-112
1801. 02-05-83--2-43-23101200000010-03-113
1802. 02-05-83--2-43-23101200000010-03-114
1803. 02-05-83--2-43-23101200000010-03-115
1804. 02-05-83--2-43-23101200000010-03-116
1805. 02-05-83--2-43-23101200000010-03-117
1806. 02-05-83--2-43-23101200000010-03-118
1807. 02-05-83--2-43-23101200000010-03-119
1808. 02-05-83--2-43-23101200000010-03-121
1809. 02-05-83--2-43-23101200000010-03-122
1810. 02-05-83--2-43-23101200000010-03-123
1811. 02-05-83--2-43-23101200000010-03-124
1812. 02-05-83--2-43-23101200000010-03-125
1813. 02-05-83--2-43-23101200000010-03-126
1814. 02-05-83--2-43-23101200000010-03-127
1815. 02-05-83--2-43-23101200000010-03-128
1816. 02-05-83--2-43-23101200000010-03-129
1817. 02-05-83--2-43-23101200000010-03-13
1818. 02-05-83--2-43-23101200000010-03-130
1819. 02-05-83--2-43-23101200000010-03-131
1820. 02-05-83--2-43-23101200000010-03-132
1821. 02-05-83--2-43-23101200000010-03-133
1822. 02-05-83--2-43-23101200000010-03-134
1823. 02-05-83--2-43-23101200000010-03-135
1824. 02-05-83--2-43-23101200000010-03-136
1825. 02-05-83--2-43-23101200000010-03-137
1826. 02-05-83--2-43-23101200000010-03-138
1827. 02-05-83--2-43-23101200000010-03-139
1828. 02-05-83--2-43-23101200000010-03-14
1829. 02-05-83--2-43-23101200000010-03-140
1830. 02-05-83--2-43-23101200000010-03-141
1831. 02-05-83--2-43-23101200000010-03-142
1832. 02-05-83--2-43-23101200000010-03-143
1833. 02-05-83--2-43-23101200000010-03-144
1834. 02-05-83--2-43-23101200000010-03-145
1835. 02-05-83--2-43-23101200000010-03-146
1836. 02-05-83--2-43-23101200000010-03-147
1837. 02-05-83--2-43-23101200000010-03-148
1838. 02-05-83--2-43-23101200000010-03-149
1839. 02-05-83--2-43-23101200000010-03-15
1840. 02-05-83--2-43-23101200000010-03-150
1841. 02-05-83--2-43-23101200000010-03-151
1842. 02-05-83--2-43-23101200000010-03-152
1843. 02-05-83--2-43-23101200000010-03-153
1844. 02-05-83--2-43-23101200000010-03-154
1845. 02-05-83--2-43-23101200000010-03-155
1846. 02-05-83--2-43-23101200000010-03-156
1847. 02-05-83--2-43-23101200000010-03-157
1848. 02-05-83--2-43-23101200000010-03-158
1849. 02-05-83--2-43-23101200000010-03-159
1850. 02-05-83--2-43-23101200000010-03-16
1851. 02-05-83--2-43-23101200000010-03-160
1852. 02-05-83--2-43-23101200000010-03-161
1853. 02-05-83--2-43-23101200000010-03-162
1854. 02-05-83--2-43-23101200000010-03-163
1855. 02-05-83--2-43-23101200000010-03-164
1856. 02-05-83--2-43-23101200000010-03-165
1857. 02-05-83--2-43-23101200000010-03-166
1858. 02-05-83--2-43-23101200000010-03-167
1859. 02-05-83--2-43-23101200000010-03-168
1860. 02-05-83--2-43-23101200000010-03-169
1861. 02-05-83--2-43-23101200000010-03-17
1862. 02-05-83--2-43-23101200000010-03-170
1863. 02-05-83--2-43-23101200000010-03-171
1864. 02-05-83--2-43-23101200000010-03-172
1865. 02-05-83--2-43-23101200000010-03-173
1866. 02-05-83--2-43-23101200000010-03-174
1867. 02-05-83--2-43-23101200000010-03-175
1868. 02-05-83--2-43-23101200000010-03-176
1869. 02-05-83--2-43-23101200000010-03-177
1870. 02-05-83--2-43-23101200000010-03-178
1871. 02-05-83--2-43-23101200000010-03-179
1872. 02-05-83--2-43-23101200000010-03-18
1873. 02-05-83--2-43-23101200000010-03-180
1874. 02-05-83--2-43-23101200000010-03-181
1875. 02-05-83--2-43-23101200000010-03-182
1876. 02-05-83--2-43-23101200000010-03-183
1877. 02-05-83--2-43-23101200000010-03-184
1878. 02-05-83--2-43-23101200000010-03-185
1879. 02-05-83--2-43-23101200000010-03-186
1880. 02-05-83--2-43-23101200000010-03-187
1881. 02-05-83--2-43-23101200000010-03-188
1882. 02-05-83--2-43-23101200000010-03-189
1883. 02-05-83--2-43-23101200000010-03-19
1884. 02-05-83--2-43-23101200000010-03-190
1885. 02-05-83--2-43-23101200000010-03-191
1886. 02-05-83--2-43-23101200000010-03-192
1887. 02-05-83--2-43-23101200000010-03-193
1888. 02-05-83--2-43-23101200000010-03-194
1889. 02-05-83--2-43-23101200000010-03-195
1890. 02-05-83--2-43-23101200000010-03-196
1891. 02-05-83--2-43-23101200000010-03-197
1892. 02-05-83--2-43-23101200000010-03-198
1893. 02-05-83--2-43-23101200000010-03-199
1894. 02-05-83--2-43-23101200000010-03-2
1895. 02-05-83--2-43-23101200000010-03-20
1896. 02-05-83--2-43-23101200000010-03-200
1897. 02-05-83--2-43-23101200000010-03-201
1898. 02-05-83--2-43-23101200000010-03-202
1899. 02-05-83--2-43-23101200000010-03-203
1900. 02-05-83--2-43-23101200000010-03-205
1901. 02-05-83--2-43-23101200000010-03-206
1902. 02-05-83--2-43-23101200000010-03-21
1903. 02-05-83--2-43-23101200000010-03-211
1904. 02-05-83--2-43-23101200000010-03-213
1905. 02-05-83--2-43-23101200000010-03-214
1906. 02-05-83--2-43-23101200000010-03-22
1907. 02-05-83--2-43-23101200000010-03-23
1908. 02-05-83--2-43-23101200000010-03-24
1909. 02-05-83--2-43-23101200000010-03-25
1910. 02-05-83--2-43-23101200000010-03-26
1911. 02-05-83--2-43-23101200000010-03-27
1912. 02-05-83--2-43-23101200000010-03-28
1913. 02-05-83--2-43-23101200000010-03-29
1914. 02-05-83--2-43-23101200000010-03-3
1915. 02-05-83--2-43-23101200000010-03-30
1916. 02-05-83--2-43-23101200000010-03-31
1917. 02-05-83--2-43-23101200000010-03-32
1918. 02-05-83--2-43-23101200000010-03-33
1919. 02-05-83--2-43-23101200000010-03-34
1920. 02-05-83--2-43-23101200000010-03-35
1921. 02-05-83--2-43-23101200000010-03-36
1922. 02-05-83--2-43-23101200000010-03-37
1923. 02-05-83--2-43-23101200000010-03-38
1924. 02-05-83--2-43-23101200000010-03-39
1925. 02-05-83--2-43-23101200000010-03-4
1926. 02-05-83--2-43-23101200000010-03-40
1927. 02-05-83--2-43-23101200000010-03-41
1928. 02-05-83--2-43-23101200000010-03-42
1929. 02-05-83--2-43-23101200000010-03-43
1930. 02-05-83--2-43-23101200000010-03-44
1931. 02-05-83--2-43-23101200000010-03-45
1932. 02-05-83--2-43-23101200000010-03-46
1933. 02-05-83--2-43-23101200000010-03-47
1934. 02-05-83--2-43-23101200000010-03-48
1935. 02-05-83--2-43-23101200000010-03-49
1936. 02-05-83--2-43-23101200000010-03-5
1937. 02-05-83--2-43-23101200000010-03-50
1938. 02-05-83--2-43-23101200000010-03-51
1939. 02-05-83--2-43-23101200000010-03-52
1940. 02-05-83--2-43-23101200000010-03-53
1941. 02-05-83--2-43-23101200000010-03-54
1942. 02-05-83--2-43-23101200000010-03-55
1943. 02-05-83--2-43-23101200000010-03-56
1944. 02-05-83--2-43-23101200000010-03-57
1945. 02-05-83--2-43-23101200000010-03-58
1946. 02-05-83--2-43-23101200000010-03-59
1947. 02-05-83--2-43-23101200000010-03-6
1948. 02-05-83--2-43-23101200000010-03-60
1949. 02-05-83--2-43-23101200000010-03-61
1950. 02-05-83--2-43-23101200000010-03-62
1951. 02-05-83--2-43-23101200000010-03-63
1952. 02-05-83--2-43-23101200000010-03-64
1953. 02-05-83--2-43-23101200000010-03-65
1954. 02-05-83--2-43-23101200000010-03-66
1955. 02-05-83--2-43-23101200000010-03-67
1956. 02-05-83--2-43-23101200000010-03-68
1957. 02-05-83--2-43-23101200000010-03-69
1958. 02-05-83--2-43-23101200000010-03-7
1959. 02-05-83--2-43-23101200000010-03-70
1960. 02-05-83--2-43-23101200000010-03-71
1961. 02-05-83--2-43-23101200000010-03-8
1962. 02-05-83--2-43-23101200000010-03-84
1963. 02-05-83--2-43-23101200000010-03-85
1964. 02-05-83--2-43-23101200000010-03-86
1965. 02-05-83--2-43-23101200000010-03-87
1966. 02-05-83--2-43-23101200000010-03-88
1967. 02-05-83--2-43-23101200000010-03-89
1968. 02-05-83--2-43-23101200000010-03-9
1969. 02-05-83--2-43-23101200000010-03-90
1970. 02-05-83--2-43-23101200000010-03-91
1971. 02-05-83--2-43-23101200000010-03-92
1972. 02-05-83--2-43-23101200000010-03-93
1973. 02-05-83--2-43-23101200000010-03-94
1974. 02-05-83--2-43-23101200000010-03-95
1975. 02-05-83--2-43-23101200000010-03-96
1976. 02-05-83--2-43-23101200000010-03-97
1977. 02-05-83--2-43-23101200000010-03-98
1978. 02-05-83--2-43-23101200000010-03-99
1979. 02-05-83--2-43-23101400000016-03-161
1980. 02-05-83--2-43-23101400000016-03-21
1981. 02-05-83--2-43-23101400000036-03-10
1982. 02-05-83--2-43-23101400000036-03-12
1983. 02-05-83--2-43-23101400000036-03-120
1984. 02-05-83--2-43-23101400000036-03-122
1985. 02-05-83--2-43-23101400000036-03-124
1986. 02-05-83--2-43-23101400000036-03-125
1987. 02-05-83--2-43-23101400000036-03-170
1988. 02-05-83--2-43-23101400000036-03-18
1989. 02-05-83--2-43-23101400000036-03-182
1990. 02-05-83--2-43-23101400000036-03-19
1991. 02-05-83--2-43-23101400000036-03-193
1992. 02-05-83--2-43-23101400000036-03-194
1993. 02-05-83--2-43-23101400000036-03-20
1994. 02-05-83--2-43-23101400000036-03-22
1995. 02-05-83--2-43-23101400000036-03-25
1996. 02-05-83--2-43-23101400000036-03-28
1997. 02-05-83--2-43-23101400000036-03-58
1998. 02-05-83--2-43-23101400000036-03-6
1999. 02-05-83--2-43-23101400000036-03-61
2000. 02-05-83--2-43-23101400000036-03-63
2001. 02-05-83--2-43-23101400000036-03-68
2002. 02-05-83--2-43-23101400000036-03-69
2003. 02-05-83--2-43-23101400000036-03-7
2004. 02-05-83--2-43-23101400000036-03-80
2005. 02-05-83--2-43-23101400000036-03-81
2006. 02-05-83--2-43-23101400000036-03-82
2007. 02-05-83--2-43-23101400000036-03-85
2008. 02-05-83--2-43-23101400000036-03-86
2009. 02-05-83--2-43-23101400000036-03-87
2010. 02-05-83--2-43-23101400000036-03-90
2011. 02-05-83--2-46-23101700000001-03-5
2012. 02-05-83--2-46-23101700000001-03-7
2013. 02-05-83--2-46-23101700000001-03-8
2014. 02-05-83--2-48-23100700000024-03-123
2015. 02-05-83--2-48-23100700000024-03-127
2016. 02-05-83--2-48-23100700000024-03-155
2017. 02-05-83--2-48-23100700000024-03-156
2018. 02-05-83--2-48-23100700000024-03-157
2019. 02-05-83--2-48-23100700000024-03-165
2020. 02-05-83--2-48-23100700000024-03-166
2021. 02-05-83--2-48-23100700000024-03-174
2022. 02-05-83--2-48-23100700000024-03-81
2023. 02-05-83--2-48-23100700000024-03-82
2024. 02-05-83--2-48-23100700000024-03-87
2025. 02-05-83--2-49-23101400000018-03-100
2026. 02-05-83--2-49-23101400000018-03-101
2027. 02-05-83--2-49-23101400000018-03-104
2028. 02-05-83--2-49-23101400000018-03-105
2029. 02-05-83--2-49-23101400000018-03-106
2030. 02-05-83--2-49-23101400000018-03-107
2031. 02-05-83--2-49-23101400000018-03-109
2032. 02-05-83--2-49-23101400000018-03-12
2033. 02-05-83--2-49-23101400000018-03-127
2034. 02-05-83--2-49-23101400000018-03-130
2035. 02-05-83--2-49-23101400000018-03-131
2036. 02-05-83--2-49-23101400000018-03-132
2037. 02-05-83--2-49-23101400000018-03-133
2038. 02-05-83--2-49-23101400000018-03-136
2039. 02-05-83--2-49-23101400000018-03-140
2040. 02-05-83--2-49-23101400000018-03-143
2041. 02-05-83--2-49-23101400000018-03-144
2042. 02-05-83--2-49-23101400000018-03-145
2043. 02-05-83--2-49-23101400000018-03-146
2044. 02-05-83--2-49-23101400000018-03-149
2045. 02-05-83--2-49-23101400000018-03-150
2046. 02-05-83--2-49-23101400000018-03-151
2047. 02-05-83--2-49-23101400000018-03-152
2048. 02-05-83--2-49-23101400000018-03-153
2049. 02-05-83--2-49-23101400000018-03-154
2050. 02-05-83--2-49-23101400000018-03-157
2051. 02-05-83--2-49-23101400000018-03-158
2052. 02-05-83--2-49-23101400000018-03-159
2053. 02-05-83--2-49-23101400000018-03-160
2054. 02-05-83--2-49-23101400000018-03-170
2055. 02-05-83--2-49-23101400000018-03-190
2056. 02-05-83--2-49-23101400000018-03-191
2057. 02-05-83--2-49-23101400000018-03-194
2058. 02-05-83--2-49-23101400000018-03-196
2059. 02-05-83--2-49-23101400000018-03-31
2060. 02-05-83--2-49-23101400000018-03-42
2061. 02-05-83--2-49-23101400000018-03-75
2062. 02-05-83--2-49-23101400000018-03-76
2063. 02-05-83--2-49-23101400000018-03-8
2064. 02-05-83--2-49-23101400000018-03-82
2065. 02-05-83--2-49-23101400000018-03-83
2066. 02-05-83--2-49-23101400000018-03-84
2067. 02-05-83--2-49-23101400000018-03-98
2068. 02-05-83--2-49-23101400000018-03-99
2069. 02-05-83--2-50-23101500000007-03-0
2070. 02-05-83--2-50-23101500000007-03-10
2071. 02-05-83--2-50-23101500000007-03-101
2072. 02-05-83--2-50-23101500000007-03-107
2073. 02-05-83--2-50-23101500000007-03-108
2074. 02-05-83--2-50-23101500000007-03-109
2075. 02-05-83--2-50-23101500000007-03-11
2076. 02-05-83--2-50-23101500000007-03-113
2077. 02-05-83--2-50-23101500000007-03-114
2078. 02-05-83--2-50-23101500000007-03-116
2079. 02-05-83--2-50-23101500000007-03-117
2080. 02-05-83--2-50-23101500000007-03-118
2081. 02-05-83--2-50-23101500000007-03-119
2082. 02-05-83--2-50-23101500000007-03-120
2083. 02-05-83--2-50-23101500000007-03-121
2084. 02-05-83--2-50-23101500000007-03-122
2085. 02-05-83--2-50-23101500000007-03-123
2086. 02-05-83--2-50-23101500000007-03-124
2087. 02-05-83--2-50-23101500000007-03-125
2088. 02-05-83--2-50-23101500000007-03-126
2089. 02-05-83--2-50-23101500000007-03-127
2090. 02-05-83--2-50-23101500000007-03-128
2091. 02-05-83--2-50-23101500000007-03-129
2092. 02-05-83--2-50-23101500000007-03-130
2093. 02-05-83--2-50-23101500000007-03-131
2094. 02-05-83--2-50-23101500000007-03-132
2095. 02-05-83--2-50-23101500000007-03-133
2096. 02-05-83--2-50-23101500000007-03-134
2097. 02-05-83--2-50-23101500000007-03-135
2098. 02-05-83--2-50-23101500000007-03-136
2099. 02-05-83--2-50-23101500000007-03-137
2100. 02-05-83--2-50-23101500000007-03-138
2101. 02-05-83--2-50-23101500000007-03-139
2102. 02-05-83--2-50-23101500000007-03-14
2103. 02-05-83--2-50-23101500000007-03-141
2104. 02-05-83--2-50-23101500000007-03-143
2105. 02-05-83--2-50-23101500000007-03-152
2106. 02-05-83--2-50-23101500000007-03-154
2107. 02-05-83--2-50-23101500000007-03-156
2108. 02-05-83--2-50-23101500000007-03-16
2109. 02-05-83--2-50-23101500000007-03-26
2110. 02-05-83--2-50-23101500000007-03-28
2111. 02-05-83--2-50-23101500000007-03-52
2112. 02-05-83--2-50-23101500000007-03-53
2113. 02-05-83--2-50-23101500000007-03-54
2114. 02-05-83--2-50-23101500000007-03-68
2115. 02-05-83--2-50-23101500000007-03-71
2116. 02-05-83--2-50-23101500000007-03-79
2117. 02-05-83--2-50-23101500000007-03-82
2118. 02-05-83--2-50-23101500000007-03-83
2119. 02-05-83--2-50-23101500000007-03-86
2120. 02-05-83--2-50-23101500000007-03-94
2121. 02-05-83--2-50-23101500000007-03-95
2122. 02-05-83--2-50-23101500000007-03-96
2123. 02-05-83--2-52-23101500000006-03-169
2124. 02-05-83--2-52-23101500000006-03-171
2125. 02-05-83--2-52-23101500000006-03-172
2126. 02-05-83--2-52-23101500000006-03-173
2127. 02-05-83--2-52-23101500000006-03-5
2128. 02-05-83--2-52-23101500000006-03-6
2129. 02-05-83--2-55-23100700000043-03-10
2130. 02-05-83--2-55-23100700000043-03-101
2131. 02-05-83--2-55-23100700000043-03-102
2132. 02-05-83--2-55-23100700000043-03-103
2133. 02-05-83--2-55-23100700000043-03-104
2134. 02-05-83--2-55-23100700000043-03-105
2135. 02-05-83--2-55-23100700000043-03-106
2136. 02-05-83--2-55-23100700000043-03-107
2137. 02-05-83--2-55-23100700000043-03-108
2138. 02-05-83--2-55-23100700000043-03-109
2139. 02-05-83--2-55-23100700000043-03-11
2140. 02-05-83--2-55-23100700000043-03-12
2141. 02-05-83--2-55-23100700000043-03-13
2142. 02-05-83--2-55-23100700000043-03-14
2143. 02-05-83--2-55-23100700000043-03-15
2144. 02-05-83--2-55-23100700000043-03-16
2145. 02-05-83--2-55-23100700000043-03-17
2146. 02-05-83--2-55-23100700000043-03-18
2147. 02-05-83--2-55-23100700000043-03-19
2148. 02-05-83--2-55-23100700000043-03-20
2149. 02-05-83--2-55-23100700000043-03-22
2150. 02-05-83--2-55-23100700000043-03-23
2151. 02-05-83--2-55-23100700000043-03-40
2152. 02-05-83--2-55-23100700000043-03-5
2153. 02-05-83--2-55-23100700000043-03-51
2154. 02-05-83--2-55-23100700000043-03-52
2155. 02-05-83--2-55-23100700000043-03-53
2156. 02-05-83--2-55-23100700000043-03-54
2157. 02-05-83--2-55-23100700000043-03-55
2158. 02-05-83--2-55-23100700000043-03-56
2159. 02-05-83--2-55-23100700000043-03-57
2160. 02-05-83--2-55-23100700000043-03-58
2161. 02-05-83--2-55-23100700000043-03-6
2162. 02-05-83--2-55-23100700000043-03-8
2163. 02-05-83--2-55-23100700000043-03-82
2164. 02-05-83--2-55-23100700000043-03-83
2165. 02-05-83--2-55-23100700000043-03-84
2166. 02-05-83--2-55-23100700000043-03-9
2167. 02-05-83--2-55-23101000000016-03-100
2168. 02-05-83--2-55-23101000000016-03-101
2169. 02-05-83--2-55-23101000000016-03-102
2170. 02-05-83--2-55-23101000000016-03-104
2171. 02-05-83--2-55-23101000000016-03-117
2172. 02-05-83--2-55-23101000000016-03-118
2173. 02-05-83--2-55-23101000000016-03-119
2174. 02-05-83--2-55-23101000000016-03-120
2175. 02-05-83--2-55-23101000000016-03-121
2176. 02-05-83--2-55-23101000000016-03-123
2177. 02-05-83--2-55-23101000000016-03-124
2178. 02-05-83--2-55-23101000000016-03-125
2179. 02-05-83--2-55-23101000000016-03-128
2180. 02-05-83--2-55-23101000000016-03-136
2181. 02-05-83--2-55-23101000000016-03-137
2182. 02-05-83--2-55-23101000000016-03-138
2183. 02-05-83--2-55-23101000000016-03-139
2184. 02-05-83--2-55-23101000000016-03-141
2185. 02-05-83--2-55-23101000000016-03-145
2186. 02-05-83--2-55-23101000000016-03-148
2187. 02-05-83--2-55-23101000000016-03-149
2188. 02-05-83--2-55-23101000000016-03-150
2189. 02-05-83--2-55-23101000000016-03-151
2190. 02-05-83--2-55-23101000000016-03-152
2191. 02-05-83--2-55-23101000000016-03-153
2192. 02-05-83--2-55-23101000000016-03-155
2193. 02-05-83--2-55-23101000000016-03-159
2194. 02-05-83--2-55-23101000000016-03-160
2195. 02-05-83--2-55-23101000000016-03-161
2196. 02-05-83--2-55-23101000000016-03-162
2197. 02-05-83--2-55-23101000000016-03-165
2198. 02-05-83--2-55-23101000000016-03-170
2199. 02-05-83--2-55-23101000000016-03-180
2200. 02-05-83--2-55-23101000000016-03-181
2201. 02-05-83--2-55-23101000000016-03-182
2202. 02-05-83--2-55-23101000000016-03-183
2203. 02-05-83--2-55-23101000000016-03-188
2204. 02-05-83--2-55-23101000000016-03-196
2205. 02-05-83--2-55-23101000000016-03-197
2206. 02-05-83--2-55-23101000000016-03-199
2207. 02-05-83--2-55-23101000000016-03-203
2208. 02-05-83--2-55-23101000000016-03-205
2209. 02-05-83--2-55-23101000000016-03-206
2210. 02-05-83--2-55-23101000000016-03-207
2211. 02-05-83--2-55-23101000000016-03-208
2212. 02-05-83--2-55-23101000000016-03-209
2213. 02-05-83--2-55-23101000000016-03-210
2214. 02-05-83--2-55-23101000000016-03-211
2215. 02-05-83--2-55-23101000000016-03-212
2216. 02-05-83--2-55-23101000000016-03-213
2217. 02-05-83--2-55-23101000000016-03-61
2218. 02-05-83--2-55-23101000000016-03-68
2219. 02-05-83--2-55-23101000000016-03-69
2220. 02-05-83--2-55-23101000000016-03-70
2221. 02-05-83--2-55-23101000000016-03-71
2222. 02-05-83--2-55-23101000000016-03-72
2223. 02-05-83--2-55-23101000000016-03-73
2224. 02-05-83--2-55-23101000000016-03-99
2225. 02-05-83--2-56-23101700000004-03-0
2226. 02-05-83--2-56-23101700000004-03-1
2227. 02-05-83--2-56-23101700000004-03-10
2228. 02-05-83--2-56-23101700000004-03-104
2229. 02-05-83--2-56-23101700000004-03-11
2230. 02-05-83--2-56-23101700000004-03-110
2231. 02-05-83--2-56-23101700000004-03-113
2232. 02-05-83--2-56-23101700000004-03-114
2233. 02-05-83--2-56-23101700000004-03-115
2234. 02-05-83--2-56-23101700000004-03-116
2235. 02-05-83--2-56-23101700000004-03-117
2236. 02-05-83--2-56-23101700000004-03-119
2237. 02-05-83--2-56-23101700000004-03-120
2238. 02-05-83--2-56-23101700000004-03-121
2239. 02-05-83--2-56-23101700000004-03-122
2240. 02-05-83--2-56-23101700000004-03-125
2241. 02-05-83--2-56-23101700000004-03-126
2242. 02-05-83--2-56-23101700000004-03-128
2243. 02-05-83--2-56-23101700000004-03-131
2244. 02-05-83--2-56-23101700000004-03-134
2245. 02-05-83--2-56-23101700000004-03-135
2246. 02-05-83--2-56-23101700000004-03-140
2247. 02-05-83--2-56-23101700000004-03-143
2248. 02-05-83--2-56-23101700000004-03-144
2249. 02-05-83--2-56-23101700000004-03-145
2250. 02-05-83--2-56-23101700000004-03-147
2251. 02-05-83--2-56-23101700000004-03-148
2252. 02-05-83--2-56-23101700000004-03-149
2253. 02-05-83--2-56-23101700000004-03-150
2254. 02-05-83--2-56-23101700000004-03-151
2255. 02-05-83--2-56-23101700000004-03-152
2256. 02-05-83--2-56-23101700000004-03-154
2257. 02-05-83--2-56-23101700000004-03-155
2258. 02-05-83--2-56-23101700000004-03-156
2259. 02-05-83--2-56-23101700000004-03-157
2260. 02-05-83--2-56-23101700000004-03-158
2261. 02-05-83--2-56-23101700000004-03-159
2262. 02-05-83--2-56-23101700000004-03-160
2263. 02-05-83--2-56-23101700000004-03-161
2264. 02-05-83--2-56-23101700000004-03-162
2265. 02-05-83--2-56-23101700000004-03-163
2266. 02-05-83--2-56-23101700000004-03-164
2267. 02-05-83--2-56-23101700000004-03-165
2268. 02-05-83--2-56-23101700000004-03-166
2269. 02-05-83--2-56-23101700000004-03-167
2270. 02-05-83--2-56-23101700000004-03-168
2271. 02-05-83--2-56-23101700000004-03-169
2272. 02-05-83--2-56-23101700000004-03-170
2273. 02-05-83--2-56-23101700000004-03-183
2274. 02-05-83--2-56-23101700000004-03-184
2275. 02-05-83--2-56-23101700000004-03-185
2276. 02-05-83--2-56-23101700000004-03-186
2277. 02-05-83--2-56-23101700000004-03-187
2278. 02-05-83--2-56-23101700000004-03-188
2279. 02-05-83--2-56-23101700000004-03-189
2280. 02-05-83--2-56-23101700000004-03-190
2281. 02-05-83--2-56-23101700000004-03-191
2282. 02-05-83--2-56-23101700000004-03-192
2283. 02-05-83--2-56-23101700000004-03-193
2284. 02-05-83--2-56-23101700000004-03-194
2285. 02-05-83--2-56-23101700000004-03-2
2286. 02-05-83--2-56-23101700000004-03-3
2287. 02-05-83--2-56-23101700000004-03-37
2288. 02-05-83--2-56-23101700000004-03-38
2289. 02-05-83--2-56-23101700000004-03-4
2290. 02-05-83--2-56-23101700000004-03-41
2291. 02-05-83--2-56-23101700000004-03-42
2292. 02-05-83--2-56-23101700000004-03-44
2293. 02-05-83--2-56-23101700000004-03-45
2294. 02-05-83--2-56-23101700000004-03-46
2295. 02-05-83--2-56-23101700000004-03-47
2296. 02-05-83--2-56-23101700000004-03-48
2297. 02-05-83--2-56-23101700000004-03-49
2298. 02-05-83--2-56-23101700000004-03-5
2299. 02-05-83--2-56-23101700000004-03-50
2300. 02-05-83--2-56-23101700000004-03-51
2301. 02-05-83--2-56-23101700000004-03-52
2302. 02-05-83--2-56-23101700000004-03-59
2303. 02-05-83--2-56-23101700000004-03-6
2304. 02-05-83--2-56-23101700000004-03-61
2305. 02-05-83--2-56-23101700000004-03-62
2306. 02-05-83--2-56-23101700000004-03-63
2307. 02-05-83--2-56-23101700000004-03-64
2308. 02-05-83--2-56-23101700000004-03-65
2309. 02-05-83--2-56-23101700000004-03-66
2310. 02-05-83--2-56-23101700000004-03-67
2311. 02-05-83--2-56-23101700000004-03-68
2312. 02-05-83--2-56-23101700000004-03-69
2313. 02-05-83--2-56-23101700000004-03-7
2314. 02-05-83--2-56-23101700000004-03-70
2315. 02-05-83--2-56-23101700000004-03-71
2316. 02-05-83--2-56-23101700000004-03-72
2317. 02-05-83--2-56-23101700000004-03-73
2318. 02-05-83--2-56-23101700000004-03-74
2319. 02-05-83--2-56-23101700000004-03-75
2320. 02-05-83--2-56-23101700000004-03-77
2321. 02-05-83--2-56-23101700000004-03-78
