오분류 패턴: Engaged(Calm) → Engaged(Interest)
케이스 수: 3167개
비율: 2.30%
1742. 02-05-83--2-39-23101100000057-02-164
1743. 02-05-83--2-39-23101100000057-02-165
1744. 02-05-83--2-39-23101100000057-02-166
1745. 02-05-83--2-39-23101100000057-02-168
1746. 02-05-83--2-39-23101100000057-02-169
1747. 02-05-83--2-39-23101100000057-02-170
1748. 02-05-83--2-39-23101100000057-02-171
1749. 02-05-83--2-39-23101100000057-02-172
1750. 02-05-83--2-39-23101100000057-02-173
1751. 02-05-83--2-39-23101100000057-02-174
1752. 02-05-83--2-39-23101100000057-02-178
1753. 02-05-83--2-39-23101100000057-02-181
1754. 02-05-83--2-39-23101100000057-02-196
1755. 02-05-83--2-39-23101100000057-02-199
1756. 02-05-83--2-39-23101100000057-02-200
1757. 02-05-83--2-39-23101100000057-02-201
1758. 02-05-83--2-39-23101100000057-02-202
1759. 02-05-83--2-39-23101100000057-02-208
1760. 02-05-83--2-39-23101100000057-02-210
1761. 02-05-83--2-39-23101100000057-02-212
1762. 02-05-83--2-39-23101100000057-02-214
1763. 02-05-83--2-39-23101100000057-02-45
1764. 02-05-83--2-39-23101100000057-02-84
1765. 02-05-83--2-39-23101100000057-02-85
1766. 02-05-83--2-39-23101100000057-02-86
1767. 02-05-83--2-39-23101100000057-02-87
1768. 02-05-83--2-39-23101100000057-02-88
1769. 02-05-83--2-39-23101100000057-02-96
1770. 02-05-83--2-39-23101100000057-02-99
1771. 02-05-83--2-40-23092500000001-02-164
1772. 02-05-83--2-40-23092500000001-02-54
1773. 02-05-83--2-40-23092500000001-02-55
1774. 02-05-83--2-40-23100600000054-02-103
1775. 02-05-83--2-40-23100600000054-02-125
1776. 02-05-83--2-40-23100600000054-02-132
1777. 02-05-83--2-40-23100600000054-02-139
1778. 02-05-83--2-40-23100600000054-02-140
1779. 02-05-83--2-40-23100600000054-02-185
1780. 02-05-83--2-40-23100600000054-02-189
1781. 02-05-83--2-40-23100600000054-02-192
1782. 02-05-83--2-40-23100600000054-02-86
1783. 02-05-83--2-41-23101400000037-02-0
1784. 02-05-83--2-41-23101400000037-02-100
1785. 02-05-83--2-41-23101400000037-02-103
1786. 02-05-83--2-41-23101400000037-02-104
1787. 02-05-83--2-41-23101400000037-02-107
1788. 02-05-83--2-41-23101400000037-02-11
1789. 02-05-83--2-41-23101400000037-02-119
1790. 02-05-83--2-41-23101400000037-02-121
1791. 02-05-83--2-41-23101400000037-02-122
1792. 02-05-83--2-41-23101400000037-02-123
1793. 02-05-83--2-41-23101400000037-02-124
1794. 02-05-83--2-41-23101400000037-02-125
1795. 02-05-83--2-41-23101400000037-02-126
1796. 02-05-83--2-41-23101400000037-02-136
1797. 02-05-83--2-41-23101400000037-02-137
1798. 02-05-83--2-41-23101400000037-02-149
1799. 02-05-83--2-41-23101400000037-02-150
1800. 02-05-83--2-41-23101400000037-02-151
1801. 02-05-83--2-41-23101400000037-02-153
1802. 02-05-83--2-41-23101400000037-02-157
1803. 02-05-83--2-41-23101400000037-02-159
1804. 02-05-83--2-41-23101400000037-02-160
1805. 02-05-83--2-41-23101400000037-02-161
1806. 02-05-83--2-41-23101400000037-02-175
1807. 02-05-83--2-41-23101400000037-02-177
1808. 02-05-83--2-41-23101400000037-02-18
1809. 02-05-83--2-41-23101400000037-02-19
1810. 02-05-83--2-41-23101400000037-02-2
1811. 02-05-83--2-41-23101400000037-02-21
1812. 02-05-83--2-41-23101400000037-02-213
1813. 02-05-83--2-41-23101400000037-02-3
1814. 02-05-83--2-41-23101400000037-02-4
1815. 02-05-83--2-41-23101400000037-02-5
1816. 02-05-83--2-41-23101400000037-02-6
1817. 02-05-83--2-41-23101400000037-02-7
1818. 02-05-83--2-41-23101400000037-02-8
1819. 02-05-83--2-41-23101400000037-02-87
1820. 02-05-83--2-41-23101400000037-02-9
1821. 02-05-83--2-41-23101400000037-02-90
1822. 02-05-83--2-41-23101400000037-02-99
1823. 02-05-83--2-42-23101000000037-02-0
1824. 02-05-83--2-42-23101000000037-02-1
1825. 02-05-83--2-42-23101000000037-02-10
1826. 02-05-83--2-42-23101000000037-02-100
1827. 02-05-83--2-42-23101000000037-02-101
1828. 02-05-83--2-42-23101000000037-02-103
1829. 02-05-83--2-42-23101000000037-02-104
1830. 02-05-83--2-42-23101000000037-02-105
1831. 02-05-83--2-42-23101000000037-02-106
1832. 02-05-83--2-42-23101000000037-02-107
1833. 02-05-83--2-42-23101000000037-02-108
1834. 02-05-83--2-42-23101000000037-02-109
1835. 02-05-83--2-42-23101000000037-02-11
1836. 02-05-83--2-42-23101000000037-02-110
1837. 02-05-83--2-42-23101000000037-02-111
1838. 02-05-83--2-42-23101000000037-02-112
1839. 02-05-83--2-42-23101000000037-02-113
1840. 02-05-83--2-42-23101000000037-02-114
1841. 02-05-83--2-42-23101000000037-02-115
1842. 02-05-83--2-42-23101000000037-02-116
1843. 02-05-83--2-42-23101000000037-02-117
1844. 02-05-83--2-42-23101000000037-02-118
1845. 02-05-83--2-42-23101000000037-02-119
1846. 02-05-83--2-42-23101000000037-02-12
1847. 02-05-83--2-42-23101000000037-02-121
1848. 02-05-83--2-42-23101000000037-02-122
1849. 02-05-83--2-42-23101000000037-02-123
1850. 02-05-83--2-42-23101000000037-02-124
1851. 02-05-83--2-42-23101000000037-02-125
1852. 02-05-83--2-42-23101000000037-02-126
1853. 02-05-83--2-42-23101000000037-02-127
1854. 02-05-83--2-42-23101000000037-02-128
1855. 02-05-83--2-42-23101000000037-02-129
1856. 02-05-83--2-42-23101000000037-02-13
1857. 02-05-83--2-42-23101000000037-02-130
1858. 02-05-83--2-42-23101000000037-02-131
1859. 02-05-83--2-42-23101000000037-02-132
1860. 02-05-83--2-42-23101000000037-02-133
1861. 02-05-83--2-42-23101000000037-02-134
1862. 02-05-83--2-42-23101000000037-02-135
1863. 02-05-83--2-42-23101000000037-02-136
1864. 02-05-83--2-42-23101000000037-02-137
1865. 02-05-83--2-42-23101000000037-02-138
1866. 02-05-83--2-42-23101000000037-02-139
1867. 02-05-83--2-42-23101000000037-02-14
1868. 02-05-83--2-42-23101000000037-02-140
1869. 02-05-83--2-42-23101000000037-02-141
1870. 02-05-83--2-42-23101000000037-02-142
1871. 02-05-83--2-42-23101000000037-02-143
1872. 02-05-83--2-42-23101000000037-02-144
1873. 02-05-83--2-42-23101000000037-02-145
1874. 02-05-83--2-42-23101000000037-02-146
1875. 02-05-83--2-42-23101000000037-02-147
1876. 02-05-83--2-42-23101000000037-02-148
1877. 02-05-83--2-42-23101000000037-02-149
1878. 02-05-83--2-42-23101000000037-02-15
1879. 02-05-83--2-42-23101000000037-02-150
1880. 02-05-83--2-42-23101000000037-02-151
1881. 02-05-83--2-42-23101000000037-02-152
1882. 02-05-83--2-42-23101000000037-02-153
1883. 02-05-83--2-42-23101000000037-02-154
1884. 02-05-83--2-42-23101000000037-02-155
1885. 02-05-83--2-42-23101000000037-02-156
1886. 02-05-83--2-42-23101000000037-02-157
1887. 02-05-83--2-42-23101000000037-02-158
1888. 02-05-83--2-42-23101000000037-02-159
1889. 02-05-83--2-42-23101000000037-02-16
1890. 02-05-83--2-42-23101000000037-02-160
1891. 02-05-83--2-42-23101000000037-02-161
1892. 02-05-83--2-42-23101000000037-02-162
1893. 02-05-83--2-42-23101000000037-02-163
1894. 02-05-83--2-42-23101000000037-02-164
1895. 02-05-83--2-42-23101000000037-02-165
1896. 02-05-83--2-42-23101000000037-02-166
1897. 02-05-83--2-42-23101000000037-02-167
1898. 02-05-83--2-42-23101000000037-02-168
1899. 02-05-83--2-42-23101000000037-02-169
1900. 02-05-83--2-42-23101000000037-02-17
1901. 02-05-83--2-42-23101000000037-02-170
1902. 02-05-83--2-42-23101000000037-02-171
1903. 02-05-83--2-42-23101000000037-02-172
1904. 02-05-83--2-42-23101000000037-02-174
1905. 02-05-83--2-42-23101000000037-02-175
1906. 02-05-83--2-42-23101000000037-02-176
1907. 02-05-83--2-42-23101000000037-02-177
1908. 02-05-83--2-42-23101000000037-02-178
1909. 02-05-83--2-42-23101000000037-02-179
1910. 02-05-83--2-42-23101000000037-02-18
1911. 02-05-83--2-42-23101000000037-02-180
1912. 02-05-83--2-42-23101000000037-02-181
1913. 02-05-83--2-42-23101000000037-02-182
1914. 02-05-83--2-42-23101000000037-02-183
1915. 02-05-83--2-42-23101000000037-02-184
1916. 02-05-83--2-42-23101000000037-02-185
1917. 02-05-83--2-42-23101000000037-02-186
1918. 02-05-83--2-42-23101000000037-02-187
1919. 02-05-83--2-42-23101000000037-02-188
1920. 02-05-83--2-42-23101000000037-02-189
1921. 02-05-83--2-42-23101000000037-02-19
1922. 02-05-83--2-42-23101000000037-02-190
1923. 02-05-83--2-42-23101000000037-02-191
1924. 02-05-83--2-42-23101000000037-02-2
1925. 02-05-83--2-42-23101000000037-02-20
1926. 02-05-83--2-42-23101000000037-02-21
1927. 02-05-83--2-42-23101000000037-02-22
1928. 02-05-83--2-42-23101000000037-02-23
1929. 02-05-83--2-42-23101000000037-02-24
1930. 02-05-83--2-42-23101000000037-02-25
1931. 02-05-83--2-42-23101000000037-02-26
1932. 02-05-83--2-42-23101000000037-02-27
1933. 02-05-83--2-42-23101000000037-02-28
1934. 02-05-83--2-42-23101000000037-02-29
1935. 02-05-83--2-42-23101000000037-02-30
1936. 02-05-83--2-42-23101000000037-02-31
1937. 02-05-83--2-42-23101000000037-02-32
1938. 02-05-83--2-42-23101000000037-02-33
1939. 02-05-83--2-42-23101000000037-02-34
1940. 02-05-83--2-42-23101000000037-02-35
1941. 02-05-83--2-42-23101000000037-02-36
1942. 02-05-83--2-42-23101000000037-02-37
1943. 02-05-83--2-42-23101000000037-02-38
1944. 02-05-83--2-42-23101000000037-02-39
1945. 02-05-83--2-42-23101000000037-02-4
1946. 02-05-83--2-42-23101000000037-02-40
1947. 02-05-83--2-42-23101000000037-02-41
1948. 02-05-83--2-42-23101000000037-02-42
1949. 02-05-83--2-42-23101000000037-02-43
1950. 02-05-83--2-42-23101000000037-02-44
1951. 02-05-83--2-42-23101000000037-02-45
1952. 02-05-83--2-42-23101000000037-02-46
1953. 02-05-83--2-42-23101000000037-02-47
1954. 02-05-83--2-42-23101000000037-02-50
1955. 02-05-83--2-42-23101000000037-02-51
1956. 02-05-83--2-42-23101000000037-02-53
1957. 02-05-83--2-42-23101000000037-02-55
1958. 02-05-83--2-42-23101000000037-02-56
1959. 02-05-83--2-42-23101000000037-02-57
1960. 02-05-83--2-42-23101000000037-02-58
1961. 02-05-83--2-42-23101000000037-02-59
1962. 02-05-83--2-42-23101000000037-02-6
1963. 02-05-83--2-42-23101000000037-02-60
1964. 02-05-83--2-42-23101000000037-02-61
1965. 02-05-83--2-42-23101000000037-02-62
1966. 02-05-83--2-42-23101000000037-02-63
1967. 02-05-83--2-42-23101000000037-02-64
1968. 02-05-83--2-42-23101000000037-02-65
1969. 02-05-83--2-42-23101000000037-02-66
1970. 02-05-83--2-42-23101000000037-02-67
1971. 02-05-83--2-42-23101000000037-02-69
1972. 02-05-83--2-42-23101000000037-02-7
1973. 02-05-83--2-42-23101000000037-02-70
1974. 02-05-83--2-42-23101000000037-02-71
1975. 02-05-83--2-42-23101000000037-02-72
1976. 02-05-83--2-42-23101000000037-02-73
1977. 02-05-83--2-42-23101000000037-02-74
1978. 02-05-83--2-42-23101000000037-02-75
1979. 02-05-83--2-42-23101000000037-02-76
1980. 02-05-83--2-42-23101000000037-02-77
1981. 02-05-83--2-42-23101000000037-02-78
1982. 02-05-83--2-42-23101000000037-02-79
1983. 02-05-83--2-42-23101000000037-02-8
1984. 02-05-83--2-42-23101000000037-02-81
1985. 02-05-83--2-42-23101000000037-02-82
1986. 02-05-83--2-42-23101000000037-02-86
1987. 02-05-83--2-42-23101000000037-02-89
1988. 02-05-83--2-42-23101000000037-02-9
1989. 02-05-83--2-42-23101000000037-02-91
1990. 02-05-83--2-42-23101000000037-02-92
1991. 02-05-83--2-42-23101000000037-02-93
1992. 02-05-83--2-42-23101000000037-02-94
1993. 02-05-83--2-42-23101000000037-02-95
1994. 02-05-83--2-42-23101000000037-02-96
1995. 02-05-83--2-42-23101000000037-02-97
1996. 02-05-83--2-42-23101000000037-02-98
1997. 02-05-83--2-42-23101000000037-02-99
1998. 02-05-83--2-43-23101200000010-02-101
1999. 02-05-83--2-43-23101200000010-02-102
2000. 02-05-83--2-43-23101200000010-02-104
2001. 02-05-83--2-43-23101200000010-02-105
2002. 02-05-83--2-43-23101200000010-02-107
2003. 02-05-83--2-43-23101200000010-02-112
2004. 02-05-83--2-43-23101200000010-02-113
2005. 02-05-83--2-43-23101200000010-02-114
2006. 02-05-83--2-43-23101200000010-02-203
2007. 02-05-83--2-43-23101200000010-02-204
2008. 02-05-83--2-43-23101200000010-02-205
2009. 02-05-83--2-43-23101200000010-02-211
2010. 02-05-83--2-43-23101200000010-02-65
2011. 02-05-83--2-43-23101200000010-02-66
2012. 02-05-83--2-43-23101200000010-02-67
2013. 02-05-83--2-43-23101200000010-02-69
2014. 02-05-83--2-43-23101200000010-02-70
2015. 02-05-83--2-43-23101200000010-02-72
2016. 02-05-83--2-43-23101200000010-02-73
2017. 02-05-83--2-43-23101200000010-02-74
2018. 02-05-83--2-43-23101200000010-02-76
2019. 02-05-83--2-43-23101200000010-02-77
2020. 02-05-83--2-43-23101200000010-02-78
2021. 02-05-83--2-43-23101200000010-02-79
2022. 02-05-83--2-43-23101200000010-02-80
2023. 02-05-83--2-43-23101200000010-02-81
2024. 02-05-83--2-43-23101200000010-02-82
2025. 02-05-83--2-43-23101200000010-02-84
2026. 02-05-83--2-43-23101200000010-02-85
2027. 02-05-83--2-43-23101200000010-02-86
2028. 02-05-83--2-43-23101200000010-02-87
2029. 02-05-83--2-43-23101200000010-02-88
2030. 02-05-83--2-43-23101200000010-02-89
2031. 02-05-83--2-43-23101200000010-02-90
2032. 02-05-83--2-43-23101200000010-02-91
2033. 02-05-83--2-43-23101200000010-02-92
2034. 02-05-83--2-43-23101200000010-02-93
2035. 02-05-83--2-43-23101400000016-02-0
2036. 02-05-83--2-43-23101400000016-02-1
2037. 02-05-83--2-43-23101400000016-02-10
2038. 02-05-83--2-43-23101400000016-02-11
2039. 02-05-83--2-43-23101400000016-02-117
2040. 02-05-83--2-43-23101400000016-02-120
2041. 02-05-83--2-43-23101400000016-02-121
2042. 02-05-83--2-43-23101400000016-02-123
2043. 02-05-83--2-43-23101400000016-02-124
2044. 02-05-83--2-43-23101400000016-02-125
2045. 02-05-83--2-43-23101400000016-02-126
2046. 02-05-83--2-43-23101400000016-02-128
2047. 02-05-83--2-43-23101400000016-02-153
2048. 02-05-83--2-43-23101400000016-02-175
2049. 02-05-83--2-43-23101400000016-02-177
2050. 02-05-83--2-43-23101400000016-02-178
2051. 02-05-83--2-43-23101400000016-02-179
2052. 02-05-83--2-43-23101400000016-02-2
2053. 02-05-83--2-43-23101400000016-02-3
2054. 02-05-83--2-43-23101400000016-02-31
2055. 02-05-83--2-43-23101400000016-02-33
2056. 02-05-83--2-43-23101400000016-02-36
2057. 02-05-83--2-43-23101400000016-02-4
2058. 02-05-83--2-43-23101400000016-02-41
2059. 02-05-83--2-43-23101400000016-02-44
2060. 02-05-83--2-43-23101400000016-02-5
2061. 02-05-83--2-43-23101400000016-02-53
2062. 02-05-83--2-43-23101400000016-02-6
2063. 02-05-83--2-43-23101400000016-02-60
2064. 02-05-83--2-43-23101400000016-02-61
2065. 02-05-83--2-43-23101400000016-02-62
2066. 02-05-83--2-43-23101400000016-02-63
2067. 02-05-83--2-43-23101400000016-02-64
2068. 02-05-83--2-43-23101400000016-02-65
2069. 02-05-83--2-43-23101400000016-02-66
2070. 02-05-83--2-43-23101400000016-02-67
2071. 02-05-83--2-43-23101400000016-02-68
2072. 02-05-83--2-43-23101400000016-02-69
2073. 02-05-83--2-43-23101400000016-02-7
2074. 02-05-83--2-43-23101400000016-02-70
2075. 02-05-83--2-43-23101400000016-02-71
2076. 02-05-83--2-43-23101400000016-02-8
2077. 02-05-83--2-43-23101400000016-02-84
2078. 02-05-83--2-43-23101400000016-02-9
2079. 02-05-83--2-43-23101400000036-02-106
2080. 02-05-83--2-43-23101400000036-02-107
2081. 02-05-83--2-43-23101400000036-02-108
2082. 02-05-83--2-43-23101400000036-02-109
2083. 02-05-83--2-43-23101400000036-02-110
2084. 02-05-83--2-43-23101400000036-02-111
2085. 02-05-83--2-43-23101400000036-02-114
2086. 02-05-83--2-43-23101400000036-02-115
2087. 02-05-83--2-43-23101400000036-02-12
2088. 02-05-83--2-43-23101400000036-02-130
2089. 02-05-83--2-43-23101400000036-02-131
2090. 02-05-83--2-43-23101400000036-02-132
2091. 02-05-83--2-43-23101400000036-02-16
2092. 02-05-83--2-43-23101400000036-02-169
2093. 02-05-83--2-43-23101400000036-02-17
2094. 02-05-83--2-43-23101400000036-02-170
2095. 02-05-83--2-43-23101400000036-02-18
2096. 02-05-83--2-43-23101400000036-02-182
2097. 02-05-83--2-43-23101400000036-02-19
2098. 02-05-83--2-43-23101400000036-02-193
2099. 02-05-83--2-43-23101400000036-02-20
2100. 02-05-83--2-43-23101400000036-02-205
2101. 02-05-83--2-43-23101400000036-02-206
2102. 02-05-83--2-43-23101400000036-02-207
2103. 02-05-83--2-43-23101400000036-02-208
2104. 02-05-83--2-43-23101400000036-02-21
2105. 02-05-83--2-43-23101400000036-02-212
2106. 02-05-83--2-43-23101400000036-02-22
2107. 02-05-83--2-43-23101400000036-02-23
2108. 02-05-83--2-43-23101400000036-02-37
2109. 02-05-83--2-43-23101400000036-02-40
2110. 02-05-83--2-43-23101400000036-02-42
2111. 02-05-83--2-43-23101400000036-02-43
2112. 02-05-83--2-43-23101400000036-02-45
2113. 02-05-83--2-43-23101400000036-02-47
2114. 02-05-83--2-43-23101400000036-02-64
2115. 02-05-83--2-43-23101400000036-02-65
2116. 02-05-83--2-43-23101400000036-02-88
2117. 02-05-83--2-43-23101400000036-02-98
2118. 02-05-83--2-43-23101600000003-02-0
2119. 02-05-83--2-43-23101600000003-02-1
2120. 02-05-83--2-43-23101600000003-02-10
2121. 02-05-83--2-43-23101600000003-02-102
2122. 02-05-83--2-43-23101600000003-02-11
2123. 02-05-83--2-43-23101600000003-02-116
2124. 02-05-83--2-43-23101600000003-02-119
2125. 02-05-83--2-43-23101600000003-02-12
2126. 02-05-83--2-43-23101600000003-02-120
2127. 02-05-83--2-43-23101600000003-02-127
2128. 02-05-83--2-43-23101600000003-02-128
2129. 02-05-83--2-43-23101600000003-02-13
2130. 02-05-83--2-43-23101600000003-02-130
2131. 02-05-83--2-43-23101600000003-02-131
2132. 02-05-83--2-43-23101600000003-02-132
2133. 02-05-83--2-43-23101600000003-02-133
2134. 02-05-83--2-43-23101600000003-02-137
2135. 02-05-83--2-43-23101600000003-02-139
2136. 02-05-83--2-43-23101600000003-02-14
2137. 02-05-83--2-43-23101600000003-02-140
2138. 02-05-83--2-43-23101600000003-02-141
2139. 02-05-83--2-43-23101600000003-02-152
2140. 02-05-83--2-43-23101600000003-02-16
2141. 02-05-83--2-43-23101600000003-02-17
2142. 02-05-83--2-43-23101600000003-02-18
2143. 02-05-83--2-43-23101600000003-02-185
2144. 02-05-83--2-43-23101600000003-02-19
2145. 02-05-83--2-43-23101600000003-02-196
2146. 02-05-83--2-43-23101600000003-02-2
2147. 02-05-83--2-43-23101600000003-02-20
2148. 02-05-83--2-43-23101600000003-02-200
2149. 02-05-83--2-43-23101600000003-02-204
2150. 02-05-83--2-43-23101600000003-02-205
2151. 02-05-83--2-43-23101600000003-02-207
2152. 02-05-83--2-43-23101600000003-02-21
2153. 02-05-83--2-43-23101600000003-02-22
2154. 02-05-83--2-43-23101600000003-02-23
2155. 02-05-83--2-43-23101600000003-02-26
2156. 02-05-83--2-43-23101600000003-02-28
2157. 02-05-83--2-43-23101600000003-02-29
2158. 02-05-83--2-43-23101600000003-02-3
2159. 02-05-83--2-43-23101600000003-02-31
2160. 02-05-83--2-43-23101600000003-02-33
2161. 02-05-83--2-43-23101600000003-02-34
2162. 02-05-83--2-43-23101600000003-02-36
2163. 02-05-83--2-43-23101600000003-02-37
2164. 02-05-83--2-43-23101600000003-02-38
2165. 02-05-83--2-43-23101600000003-02-39
2166. 02-05-83--2-43-23101600000003-02-4
2167. 02-05-83--2-43-23101600000003-02-42
2168. 02-05-83--2-43-23101600000003-02-45
2169. 02-05-83--2-43-23101600000003-02-46
2170. 02-05-83--2-43-23101600000003-02-5
2171. 02-05-83--2-43-23101600000003-02-52
2172. 02-05-83--2-43-23101600000003-02-53
2173. 02-05-83--2-43-23101600000003-02-59
2174. 02-05-83--2-43-23101600000003-02-6
2175. 02-05-83--2-43-23101600000003-02-7
2176. 02-05-83--2-43-23101600000003-02-70
2177. 02-05-83--2-43-23101600000003-02-74
2178. 02-05-83--2-43-23101600000003-02-8
2179. 02-05-83--2-43-23101600000003-02-9
2180. 02-05-83--2-46-23101700000001-02-0
2181. 02-05-83--2-46-23101700000001-02-2
2182. 02-05-83--2-46-23101700000001-02-4
2183. 02-05-83--2-48-23100700000024-02-135
2184. 02-05-83--2-48-23100700000024-02-96
2185. 02-05-83--2-49-23101400000018-02-104
2186. 02-05-83--2-49-23101400000018-02-106
2187. 02-05-83--2-49-23101400000018-02-107
2188. 02-05-83--2-49-23101400000018-02-150
2189. 02-05-83--2-49-23101400000018-02-163
2190. 02-05-83--2-49-23101400000018-02-172
2191. 02-05-83--2-49-23101400000018-02-176
2192. 02-05-83--2-49-23101400000018-02-177
2193. 02-05-83--2-49-23101400000018-02-178
2194. 02-05-83--2-49-23101400000018-02-182
2195. 02-05-83--2-49-23101400000018-02-193
2196. 02-05-83--2-49-23101400000018-02-210
2197. 02-05-83--2-49-23101400000018-02-30
2198. 02-05-83--2-49-23101400000018-02-48
2199. 02-05-83--2-49-23101400000018-02-55
2200. 02-05-83--2-49-23101400000018-02-56
2201. 02-05-83--2-49-23101400000018-02-57
2202. 02-05-83--2-49-23101400000018-02-58
2203. 02-05-83--2-49-23101400000018-02-59
2204. 02-05-83--2-49-23101400000018-02-62
2205. 02-05-83--2-49-23101400000018-02-71
2206. 02-05-83--2-49-23101400000018-02-73
2207. 02-05-83--2-49-23101400000018-02-74
2208. 02-05-83--2-49-23101400000018-02-75
2209. 02-05-83--2-49-23101400000018-02-76
2210. 02-05-83--2-49-23101400000018-02-78
2211. 02-05-83--2-49-23101400000018-02-80
2212. 02-05-83--2-49-23101400000018-02-85
2213. 02-05-83--2-49-23101400000018-02-93
2214. 02-05-83--2-49-23101400000018-02-95
2215. 02-05-83--2-50-23101500000007-02-0
2216. 02-05-83--2-50-23101500000007-02-1
2217. 02-05-83--2-50-23101500000007-02-10
2218. 02-05-83--2-50-23101500000007-02-100
2219. 02-05-83--2-50-23101500000007-02-101
2220. 02-05-83--2-50-23101500000007-02-102
2221. 02-05-83--2-50-23101500000007-02-103
2222. 02-05-83--2-50-23101500000007-02-104
2223. 02-05-83--2-50-23101500000007-02-105
2224. 02-05-83--2-50-23101500000007-02-106
2225. 02-05-83--2-50-23101500000007-02-109
2226. 02-05-83--2-50-23101500000007-02-11
2227. 02-05-83--2-50-23101500000007-02-110
2228. 02-05-83--2-50-23101500000007-02-113
2229. 02-05-83--2-50-23101500000007-02-114
2230. 02-05-83--2-50-23101500000007-02-115
2231. 02-05-83--2-50-23101500000007-02-116
2232. 02-05-83--2-50-23101500000007-02-117
2233. 02-05-83--2-50-23101500000007-02-118
2234. 02-05-83--2-50-23101500000007-02-119
2235. 02-05-83--2-50-23101500000007-02-12
2236. 02-05-83--2-50-23101500000007-02-120
2237. 02-05-83--2-50-23101500000007-02-121
2238. 02-05-83--2-50-23101500000007-02-122
2239. 02-05-83--2-50-23101500000007-02-123
2240. 02-05-83--2-50-23101500000007-02-124
2241. 02-05-83--2-50-23101500000007-02-125
2242. 02-05-83--2-50-23101500000007-02-126
2243. 02-05-83--2-50-23101500000007-02-127
2244. 02-05-83--2-50-23101500000007-02-128
2245. 02-05-83--2-50-23101500000007-02-13
2246. 02-05-83--2-50-23101500000007-02-131
2247. 02-05-83--2-50-23101500000007-02-133
2248. 02-05-83--2-50-23101500000007-02-134
2249. 02-05-83--2-50-23101500000007-02-135
2250. 02-05-83--2-50-23101500000007-02-136
2251. 02-05-83--2-50-23101500000007-02-138
2252. 02-05-83--2-50-23101500000007-02-139
2253. 02-05-83--2-50-23101500000007-02-14
2254. 02-05-83--2-50-23101500000007-02-140
2255. 02-05-83--2-50-23101500000007-02-141
2256. 02-05-83--2-50-23101500000007-02-143
2257. 02-05-83--2-50-23101500000007-02-144
2258. 02-05-83--2-50-23101500000007-02-146
2259. 02-05-83--2-50-23101500000007-02-147
2260. 02-05-83--2-50-23101500000007-02-148
2261. 02-05-83--2-50-23101500000007-02-149
2262. 02-05-83--2-50-23101500000007-02-15
2263. 02-05-83--2-50-23101500000007-02-150
2264. 02-05-83--2-50-23101500000007-02-151
2265. 02-05-83--2-50-23101500000007-02-152
2266. 02-05-83--2-50-23101500000007-02-153
2267. 02-05-83--2-50-23101500000007-02-154
2268. 02-05-83--2-50-23101500000007-02-156
2269. 02-05-83--2-50-23101500000007-02-157
2270. 02-05-83--2-50-23101500000007-02-159
2271. 02-05-83--2-50-23101500000007-02-16
2272. 02-05-83--2-50-23101500000007-02-160
2273. 02-05-83--2-50-23101500000007-02-161
2274. 02-05-83--2-50-23101500000007-02-162
2275. 02-05-83--2-50-23101500000007-02-163
2276. 02-05-83--2-50-23101500000007-02-164
2277. 02-05-83--2-50-23101500000007-02-165
2278. 02-05-83--2-50-23101500000007-02-166
2279. 02-05-83--2-50-23101500000007-02-167
2280. 02-05-83--2-50-23101500000007-02-168
2281. 02-05-83--2-50-23101500000007-02-17
2282. 02-05-83--2-50-23101500000007-02-177
2283. 02-05-83--2-50-23101500000007-02-179
2284. 02-05-83--2-50-23101500000007-02-18
2285. 02-05-83--2-50-23101500000007-02-183
2286. 02-05-83--2-50-23101500000007-02-184
2287. 02-05-83--2-50-23101500000007-02-185
2288. 02-05-83--2-50-23101500000007-02-186
2289. 02-05-83--2-50-23101500000007-02-187
2290. 02-05-83--2-50-23101500000007-02-188
2291. 02-05-83--2-50-23101500000007-02-189
2292. 02-05-83--2-50-23101500000007-02-19
2293. 02-05-83--2-50-23101500000007-02-190
2294. 02-05-83--2-50-23101500000007-02-191
2295. 02-05-83--2-50-23101500000007-02-192
2296. 02-05-83--2-50-23101500000007-02-194
2297. 02-05-83--2-50-23101500000007-02-195
2298. 02-05-83--2-50-23101500000007-02-196
2299. 02-05-83--2-50-23101500000007-02-197
2300. 02-05-83--2-50-23101500000007-02-198
2301. 02-05-83--2-50-23101500000007-02-199
2302. 02-05-83--2-50-23101500000007-02-2
2303. 02-05-83--2-50-23101500000007-02-20
2304. 02-05-83--2-50-23101500000007-02-21
2305. 02-05-83--2-50-23101500000007-02-22
2306. 02-05-83--2-50-23101500000007-02-23
2307. 02-05-83--2-50-23101500000007-02-24
2308. 02-05-83--2-50-23101500000007-02-25
2309. 02-05-83--2-50-23101500000007-02-26
2310. 02-05-83--2-50-23101500000007-02-27
2311. 02-05-83--2-50-23101500000007-02-28
2312. 02-05-83--2-50-23101500000007-02-29
2313. 02-05-83--2-50-23101500000007-02-3
2314. 02-05-83--2-50-23101500000007-02-30
2315. 02-05-83--2-50-23101500000007-02-31
2316. 02-05-83--2-50-23101500000007-02-32
2317. 02-05-83--2-50-23101500000007-02-33
2318. 02-05-83--2-50-23101500000007-02-34
2319. 02-05-83--2-50-23101500000007-02-35
2320. 02-05-83--2-50-23101500000007-02-36
2321. 02-05-83--2-50-23101500000007-02-38
2322. 02-05-83--2-50-23101500000007-02-39
