오분류 패턴: Engaged(Interest) → Engaged(Calm)
케이스 수: 2741개
비율: 1.99%
1739. 03-02-108-01-2-14-23082700000119-01-55
1740. 03-02-108-01-2-14-23082700000119-01-6
1741. 03-02-108-01-2-14-23082700000119-01-70
1742. 03-02-108-01-2-14-23082700000119-01-76
1743. 03-02-108-01-2-14-23082700000119-01-78
1744. 03-02-108-01-2-14-23082700000119-01-8
1745. 03-02-108-01-2-14-23082700000119-01-81
1746. 03-02-108-01-2-14-23082700000119-01-87
1747. 03-02-108-01-2-14-23082700000119-01-90
1748. 03-02-108-01-2-14-23082700000119-01-91
1749. 03-02-108-01-2-14-23082700000119-01-93
1750. 03-02-108-01-2-14-23082700000119-01-94
1751. 03-02-108-01-2-14-23082700000119-01-95
1752. 03-02-108-01-2-14-23082700000119-01-96
1753. 03-02-108-01-2-14-23082700000119-01-97
1754. 03-02-185-01-2-14-23082700000398-01-100
1755. 03-02-185-01-2-14-23082700000398-01-101
1756. 03-02-185-01-2-14-23082700000398-01-102
1757. 03-02-185-01-2-14-23082700000398-01-103
1758. 03-02-185-01-2-14-23082700000398-01-104
1759. 03-02-185-01-2-14-23082700000398-01-107
1760. 03-02-185-01-2-14-23082700000398-01-108
1761. 03-02-185-01-2-14-23082700000398-01-53
1762. 03-02-185-01-2-14-23082700000398-01-59
1763. 03-02-185-01-2-14-23082700000398-01-66
1764. 03-02-185-01-2-14-23082700000398-01-70
1765. 03-02-185-01-2-14-23082700000398-01-71
1766. 03-02-185-01-2-14-23082700000398-01-72
1767. 03-02-185-01-2-14-23082700000398-01-95
1768. 03-02-216-01-2-14-23082700000097-01-181
1769. 03-02-220-01-2-14-23082700000382-01-102
1770. 03-02-220-01-2-14-23082700000382-01-105
1771. 03-02-220-01-2-14-23082700000382-01-106
1772. 03-02-220-01-2-14-23082700000382-01-108
1773. 03-02-220-01-2-14-23082700000382-01-109
1774. 03-02-220-01-2-14-23082700000382-01-110
1775. 03-02-220-01-2-14-23082700000382-01-111
1776. 03-02-220-01-2-14-23082700000382-01-121
1777. 03-02-220-01-2-14-23082700000382-01-123
1778. 03-02-220-01-2-14-23082700000382-01-124
1779. 03-02-220-01-2-14-23082700000382-01-125
1780. 03-02-220-01-2-14-23082700000382-01-131
1781. 03-02-220-01-2-14-23082700000382-01-132
1782. 03-02-220-01-2-14-23082700000382-01-159
1783. 03-02-220-01-2-14-23082700000382-01-169
1784. 03-02-220-01-2-14-23082700000382-01-182
1785. 03-02-220-01-2-14-23082700000382-01-191
1786. 03-02-220-01-2-14-23082700000382-01-192
1787. 03-02-220-01-2-14-23082700000382-01-197
1788. 03-02-220-01-2-14-23082700000382-01-199
1789. 03-02-220-01-2-14-23082700000382-01-203
1790. 03-02-220-01-2-14-23082700000382-01-222
1791. 03-02-220-01-2-14-23082700000382-01-226
1792. 03-02-220-01-2-14-23082700000382-01-233
1793. 03-02-220-01-2-14-23082700000382-01-30
1794. 03-02-220-01-2-14-23082700000382-01-33
1795. 03-02-220-01-2-14-23082700000382-01-39
1796. 03-02-220-01-2-14-23082700000382-01-40
1797. 03-02-220-01-2-14-23082700000382-01-41
1798. 03-02-220-01-2-14-23082700000382-01-45
1799. 03-02-220-01-2-14-23082700000382-01-67
1800. 03-02-220-01-2-14-23082700000382-01-71
1801. 03-02-220-01-2-14-23082700000382-01-73
1802. 03-02-220-01-2-14-23082700000382-01-74
1803. 03-02-222-03-1-16-23082700000247-01-1
1804. 03-02-222-03-1-16-23082700000247-01-172
1805. 03-02-222-03-1-16-23082700000247-01-26
1806. 03-02-222-03-1-16-23082700000247-01-38
1807. 03-02-222-03-1-16-23082700000247-01-94
1808. 03-02-226-03-2-16-23082700000093-01-116
1809. 03-02-226-03-2-16-23082700000093-01-40
1810. 03-02-226-03-2-16-23082700000093-01-9
1811. 03-02-226-03-2-16-23082700000093-01-95
1812. 03-02-267-02-2-15-23082700000207-01-169
1813. 03-02-267-02-2-15-23082700000207-01-182
1814. 03-02-267-02-2-15-23082700000207-01-187
1815. 03-02-267-02-2-15-23082700000207-01-208
1816. 03-02-267-02-2-15-23082700000207-01-49
1817. 03-02-267-02-2-15-23082700000207-01-50
1818. 03-02-267-02-2-15-23082700000207-01-53
1819. 03-02-267-02-2-15-23082700000207-01-54
1820. 03-02-267-02-2-15-23082700000207-01-55
1821. 03-02-267-02-2-15-23082700000207-01-56
1822. 03-02-267-02-2-15-23082700000207-01-57
1823. 03-02-267-02-2-15-23082700000207-01-58
1824. 03-02-277-03-2-16-23082700000023-01-107
1825. 03-02-277-03-2-16-23082700000023-01-123
1826. 03-02-277-03-2-16-23082700000023-01-124
1827. 03-02-277-03-2-16-23082700000023-01-125
1828. 03-02-277-03-2-16-23082700000023-01-127
1829. 03-02-277-03-2-16-23082700000023-01-131
1830. 03-02-277-03-2-16-23082700000023-01-142
1831. 03-02-277-03-2-16-23082700000023-01-149
1832. 03-02-277-03-2-16-23082700000023-01-150
1833. 03-02-277-03-2-16-23082700000023-01-151
1834. 03-02-277-03-2-16-23082700000023-01-152
1835. 03-02-277-03-2-16-23082700000023-01-164
1836. 03-02-277-03-2-16-23082700000023-01-169
1837. 03-02-277-03-2-16-23082700000023-01-174
1838. 03-02-277-03-2-16-23082700000023-01-176
1839. 03-02-277-03-2-16-23082700000023-01-177
1840. 03-02-277-03-2-16-23082700000023-01-181
1841. 03-02-277-03-2-16-23082700000023-01-182
1842. 03-02-277-03-2-16-23082700000023-01-183
1843. 03-02-277-03-2-16-23082700000023-01-184
1844. 03-02-277-03-2-16-23082700000023-01-185
1845. 03-02-277-03-2-16-23082700000023-01-187
1846. 03-02-277-03-2-16-23082700000023-01-191
1847. 03-02-277-03-2-16-23082700000023-01-192
1848. 03-02-277-03-2-16-23082700000023-01-20
1849. 03-02-277-03-2-16-23082700000023-01-35
1850. 03-02-277-03-2-16-23082700000023-01-36
1851. 03-02-277-03-2-16-23082700000023-01-41
1852. 03-02-277-03-2-16-23082700000023-01-46
1853. 03-02-277-03-2-16-23082700000023-01-50
1854. 03-02-277-03-2-16-23082700000023-01-51
1855. 03-02-277-03-2-16-23082700000023-01-61
1856. 03-02-277-03-2-16-23082700000023-01-62
1857. 03-02-277-03-2-16-23082700000023-01-69
1858. 03-02-277-03-2-16-23082700000023-01-73
1859. 03-02-277-03-2-16-23082700000023-01-75
1860. 03-02-277-03-2-16-23082700000023-01-77
1861. 03-02-277-03-2-16-23082700000023-01-78
1862. 03-02-277-03-2-16-23082700000023-01-79
1863. 03-02-277-03-2-16-23082700000023-01-86
1864. 03-02-277-03-2-16-23082700000023-01-87
1865. 03-02-277-03-2-16-23082700000023-01-91
1866. 03-02-277-03-2-16-23082700000023-01-97
1867. 03-02-404-03-1-16-23082700000497-01-107
1868. 03-02-404-03-1-16-23082700000497-01-112
1869. 03-02-404-03-1-16-23082700000497-01-113
1870. 03-02-404-03-1-16-23082700000497-01-114
1871. 03-02-404-03-1-16-23082700000497-01-115
1872. 03-02-404-03-1-16-23082700000497-01-117
1873. 03-02-404-03-1-16-23082700000497-01-119
1874. 03-02-404-03-1-16-23082700000497-01-136
1875. 03-02-404-03-1-16-23082700000497-01-137
1876. 03-02-404-03-1-16-23082700000497-01-143
1877. 03-02-404-03-1-16-23082700000497-01-175
1878. 03-02-404-03-1-16-23082700000497-01-191
1879. 03-02-404-03-1-16-23082700000497-01-203
1880. 03-02-404-03-1-16-23082700000497-01-206
1881. 03-02-404-03-1-16-23082700000497-01-212
1882. 03-02-404-03-1-16-23082700000497-01-35
1883. 03-02-404-03-1-16-23082700000497-01-47
1884. 03-02-404-03-1-16-23082700000497-01-81
1885. 03-02-404-03-1-16-23082700000497-01-82
1886. 03-02-404-03-1-16-23082700000497-01-83
1887. 03-02-404-03-1-16-23082700000497-01-95
1888. 03-02-404-03-1-16-23082700000497-01-96
1889. 03-02-468-01-2-14-23082900000040-01-105
1890. 03-02-468-01-2-14-23082900000040-01-127
1891. 03-02-468-01-2-14-23082900000040-01-208
1892. 03-02-468-01-2-14-23082900000040-01-209
1893. 03-02-468-01-2-14-23082900000040-01-211
1894. 03-02-468-01-2-14-23082900000040-01-212
1895. 03-02-468-01-2-14-23082900000040-01-213
1896. 03-02-468-01-2-14-23082900000040-01-214
1897. 03-02-468-01-2-14-23082900000040-01-225
1898. 03-02-468-01-2-14-23082900000040-01-226
1899. 03-02-468-01-2-14-23082900000040-01-227
1900. 03-02-468-01-2-14-23082900000040-01-54
1901. 03-02-503-03-1-16-23083000000042-01-114
1902. 03-02-503-03-1-16-23083000000042-01-121
1903. 03-02-503-03-1-16-23083000000042-01-13
1904. 03-02-503-03-1-16-23083000000042-01-132
1905. 03-02-503-03-1-16-23083000000042-01-14
1906. 03-02-503-03-1-16-23083000000042-01-144
1907. 03-02-503-03-1-16-23083000000042-01-145
1908. 03-02-503-03-1-16-23083000000042-01-148
1909. 03-02-503-03-1-16-23083000000042-01-149
1910. 03-02-503-03-1-16-23083000000042-01-15
1911. 03-02-503-03-1-16-23083000000042-01-150
1912. 03-02-503-03-1-16-23083000000042-01-152
1913. 03-02-503-03-1-16-23083000000042-01-156
1914. 03-02-503-03-1-16-23083000000042-01-157
1915. 03-02-503-03-1-16-23083000000042-01-158
1916. 03-02-503-03-1-16-23083000000042-01-171
1917. 03-02-503-03-1-16-23083000000042-01-172
1918. 03-02-503-03-1-16-23083000000042-01-173
1919. 03-02-503-03-1-16-23083000000042-01-18
1920. 03-02-503-03-1-16-23083000000042-01-189
1921. 03-02-503-03-1-16-23083000000042-01-19
1922. 03-02-503-03-1-16-23083000000042-01-20
1923. 03-02-503-03-1-16-23083000000042-01-200
1924. 03-02-503-03-1-16-23083000000042-01-205
1925. 03-02-503-03-1-16-23083000000042-01-224
1926. 03-02-503-03-1-16-23083000000042-01-24
1927. 03-02-503-03-1-16-23083000000042-01-31
1928. 03-02-503-03-1-16-23083000000042-01-32
1929. 03-02-503-03-1-16-23083000000042-01-40
1930. 03-02-503-03-1-16-23083000000042-01-41
1931. 03-02-503-03-1-16-23083000000042-01-42
1932. 03-02-503-03-1-16-23083000000042-01-44
1933. 03-02-503-03-1-16-23083000000042-01-45
1934. 03-02-503-03-1-16-23083000000042-01-46
1935. 03-02-503-03-1-16-23083000000042-01-47
1936. 03-02-503-03-1-16-23083000000042-01-49
1937. 03-02-503-03-1-16-23083000000042-01-51
1938. 03-02-503-03-1-16-23083000000042-01-52
1939. 03-02-503-03-1-16-23083000000042-01-53
1940. 03-02-503-03-1-16-23083000000042-01-58
1941. 03-02-503-03-1-16-23083000000042-01-59
1942. 03-02-503-03-1-16-23083000000042-01-77
1943. 03-02-503-03-1-16-23083000000042-01-78
1944. 03-02-503-03-1-16-23083000000042-01-79
1945. 03-02-503-03-1-16-23083000000042-01-86
1946. 03-02-609-01-1-14-23090500000014-01-200
1947. 03-02-609-01-1-14-23090500000014-01-201
1948. 03-02-698-01-1-14-23091100000003-01-10
1949. 03-02-698-01-1-14-23091100000003-01-11
1950. 03-02-698-01-1-14-23091100000003-01-12
1951. 03-02-698-01-1-14-23091100000003-01-123
1952. 03-02-698-01-1-14-23091100000003-01-126
1953. 03-02-698-01-1-14-23091100000003-01-127
1954. 03-02-698-01-1-14-23091100000003-01-128
1955. 03-02-698-01-1-14-23091100000003-01-129
1956. 03-02-698-01-1-14-23091100000003-01-13
1957. 03-02-698-01-1-14-23091100000003-01-130
1958. 03-02-698-01-1-14-23091100000003-01-131
1959. 03-02-698-01-1-14-23091100000003-01-133
1960. 03-02-698-01-1-14-23091100000003-01-142
1961. 03-02-698-01-1-14-23091100000003-01-144
1962. 03-02-698-01-1-14-23091100000003-01-148
1963. 03-02-698-01-1-14-23091100000003-01-15
1964. 03-02-698-01-1-14-23091100000003-01-16
1965. 03-02-698-01-1-14-23091100000003-01-163
1966. 03-02-698-01-1-14-23091100000003-01-169
1967. 03-02-698-01-1-14-23091100000003-01-170
1968. 03-02-698-01-1-14-23091100000003-01-172
1969. 03-02-698-01-1-14-23091100000003-01-174
1970. 03-02-698-01-1-14-23091100000003-01-175
1971. 03-02-698-01-1-14-23091100000003-01-176
1972. 03-02-698-01-1-14-23091100000003-01-177
1973. 03-02-698-01-1-14-23091100000003-01-178
1974. 03-02-698-01-1-14-23091100000003-01-179
1975. 03-02-698-01-1-14-23091100000003-01-18
1976. 03-02-698-01-1-14-23091100000003-01-180
1977. 03-02-698-01-1-14-23091100000003-01-181
1978. 03-02-698-01-1-14-23091100000003-01-182
1979. 03-02-698-01-1-14-23091100000003-01-183
1980. 03-02-698-01-1-14-23091100000003-01-184
1981. 03-02-698-01-1-14-23091100000003-01-185
1982. 03-02-698-01-1-14-23091100000003-01-19
1983. 03-02-698-01-1-14-23091100000003-01-190
1984. 03-02-698-01-1-14-23091100000003-01-193
1985. 03-02-698-01-1-14-23091100000003-01-2
1986. 03-02-698-01-1-14-23091100000003-01-20
1987. 03-02-698-01-1-14-23091100000003-01-209
1988. 03-02-698-01-1-14-23091100000003-01-21
1989. 03-02-698-01-1-14-23091100000003-01-210
1990. 03-02-698-01-1-14-23091100000003-01-211
1991. 03-02-698-01-1-14-23091100000003-01-212
1992. 03-02-698-01-1-14-23091100000003-01-213
1993. 03-02-698-01-1-14-23091100000003-01-215
1994. 03-02-698-01-1-14-23091100000003-01-221
1995. 03-02-698-01-1-14-23091100000003-01-230
1996. 03-02-698-01-1-14-23091100000003-01-234
1997. 03-02-698-01-1-14-23091100000003-01-237
1998. 03-02-698-01-1-14-23091100000003-01-238
1999. 03-02-698-01-1-14-23091100000003-01-239
2000. 03-02-698-01-1-14-23091100000003-01-240
2001. 03-02-698-01-1-14-23091100000003-01-241
2002. 03-02-698-01-1-14-23091100000003-01-242
2003. 03-02-698-01-1-14-23091100000003-01-243
2004. 03-02-698-01-1-14-23091100000003-01-244
2005. 03-02-698-01-1-14-23091100000003-01-246
2006. 03-02-698-01-1-14-23091100000003-01-247
2007. 03-02-698-01-1-14-23091100000003-01-3
2008. 03-02-698-01-1-14-23091100000003-01-31
2009. 03-02-698-01-1-14-23091100000003-01-32
2010. 03-02-698-01-1-14-23091100000003-01-34
2011. 03-02-698-01-1-14-23091100000003-01-35
2012. 03-02-698-01-1-14-23091100000003-01-36
2013. 03-02-698-01-1-14-23091100000003-01-37
2014. 03-02-698-01-1-14-23091100000003-01-38
2015. 03-02-698-01-1-14-23091100000003-01-39
2016. 03-02-698-01-1-14-23091100000003-01-4
2017. 03-02-698-01-1-14-23091100000003-01-41
2018. 03-02-698-01-1-14-23091100000003-01-42
2019. 03-02-698-01-1-14-23091100000003-01-43
2020. 03-02-698-01-1-14-23091100000003-01-44
2021. 03-02-698-01-1-14-23091100000003-01-49
2022. 03-02-698-01-1-14-23091100000003-01-53
2023. 03-02-698-01-1-14-23091100000003-01-55
2024. 03-02-698-01-1-14-23091100000003-01-56
2025. 03-02-698-01-1-14-23091100000003-01-57
2026. 03-02-698-01-1-14-23091100000003-01-58
2027. 03-02-698-01-1-14-23091100000003-01-60
2028. 03-02-698-01-1-14-23091100000003-01-62
2029. 03-02-698-01-1-14-23091100000003-01-63
2030. 03-02-698-01-1-14-23091100000003-01-64
2031. 03-02-698-01-1-14-23091100000003-01-65
2032. 03-02-698-01-1-14-23091100000003-01-66
2033. 03-02-698-01-1-14-23091100000003-01-67
2034. 03-02-698-01-1-14-23091100000003-01-69
2035. 03-02-698-01-1-14-23091100000003-01-7
2036. 03-02-698-01-1-14-23091100000003-01-70
2037. 03-02-698-01-1-14-23091100000003-01-72
2038. 03-02-698-01-1-14-23091100000003-01-73
2039. 03-02-698-01-1-14-23091100000003-01-74
2040. 03-02-698-01-1-14-23091100000003-01-75
2041. 03-02-698-01-1-14-23091100000003-01-76
2042. 03-02-698-01-1-14-23091100000003-01-77
2043. 03-02-698-01-1-14-23091100000003-01-78
2044. 03-02-698-01-1-14-23091100000003-01-79
2045. 03-02-698-01-1-14-23091100000003-01-8
2046. 03-02-698-01-1-14-23091100000003-01-80
2047. 03-02-698-01-1-14-23091100000003-01-81
2048. 03-02-698-01-1-14-23091100000003-01-82
2049. 03-02-698-01-1-14-23091100000003-01-83
2050. 03-02-698-01-1-14-23091100000003-01-85
2051. 03-02-698-01-1-14-23091100000003-01-88
2052. 03-02-698-01-1-14-23091100000003-01-9
2053. 03-02-698-01-1-14-23091100000003-01-90
2054. 03-02-698-01-1-14-23091100000003-01-92
2055. 03-02-698-01-1-14-23091100000003-01-93
2056. 03-02-698-01-1-14-23091100000003-01-94
2057. 03-02-698-01-1-14-23091100000003-01-96
2058. 03-02-698-01-1-14-23091100000003-01-97
2059. 03-02-698-01-1-14-23091100000003-01-98
2060. 03-02-699-01-2-14-23091400000009-01-121
2061. 03-02-699-01-2-14-23091400000009-01-137
2062. 03-02-699-01-2-14-23091400000009-01-145
2063. 03-02-699-01-2-14-23091400000009-01-181
2064. 03-02-699-01-2-14-23091400000009-01-193
2065. 03-03-121-01-2-17-23090300000013-01-108
2066. 03-03-121-01-2-17-23090300000013-01-112
2067. 03-03-121-01-2-17-23090300000013-01-114
2068. 03-03-121-01-2-17-23090300000013-01-149
2069. 03-03-121-01-2-17-23090300000013-01-77
2070. 03-03-121-01-2-17-23090300000013-01-78
2071. 03-03-169-02-2-18-23082700000358-01-175
2072. 03-03-169-02-2-18-23082700000358-01-63
2073. 03-03-169-02-2-18-23082700000358-01-90
2074. 03-03-169-02-2-18-23082700000358-01-92
2075. 03-03-205-02-2-18-23082700000214-01-100
2076. 03-03-205-02-2-18-23082700000214-01-102
2077. 03-03-205-02-2-18-23082700000214-01-103
2078. 03-03-205-02-2-18-23082700000214-01-104
2079. 03-03-205-02-2-18-23082700000214-01-105
2080. 03-03-205-02-2-18-23082700000214-01-106
2081. 03-03-205-02-2-18-23082700000214-01-110
2082. 03-03-205-02-2-18-23082700000214-01-111
2083. 03-03-205-02-2-18-23082700000214-01-112
2084. 03-03-205-02-2-18-23082700000214-01-116
2085. 03-03-205-02-2-18-23082700000214-01-134
2086. 03-03-205-02-2-18-23082700000214-01-135
2087. 03-03-205-02-2-18-23082700000214-01-138
2088. 03-03-205-02-2-18-23082700000214-01-155
2089. 03-03-205-02-2-18-23082700000214-01-180
2090. 03-03-205-02-2-18-23082700000214-01-181
2091. 03-03-205-02-2-18-23082700000214-01-182
2092. 03-03-205-02-2-18-23082700000214-01-198
2093. 03-03-205-02-2-18-23082700000214-01-39
2094. 03-03-205-02-2-18-23082700000214-01-42
2095. 03-03-205-02-2-18-23082700000214-01-52
2096. 03-03-205-02-2-18-23082700000214-01-53
2097. 03-03-205-02-2-18-23082700000214-01-54
2098. 03-03-205-02-2-18-23082700000214-01-55
2099. 03-03-205-02-2-18-23082700000214-01-56
2100. 03-03-205-02-2-18-23082700000214-01-57
2101. 03-03-205-02-2-18-23082700000214-01-58
2102. 03-03-205-02-2-18-23082700000214-01-59
2103. 03-03-205-02-2-18-23082700000214-01-60
2104. 03-03-205-02-2-18-23082700000214-01-62
2105. 03-03-205-02-2-18-23082700000214-01-65
2106. 03-03-205-02-2-18-23082700000214-01-66
2107. 03-03-205-02-2-18-23082700000214-01-67
2108. 03-03-205-02-2-18-23082700000214-01-68
2109. 03-03-205-02-2-18-23082700000214-01-69
2110. 03-03-205-02-2-18-23082700000214-01-71
2111. 03-03-205-02-2-18-23082700000214-01-73
2112. 03-03-205-02-2-18-23082700000214-01-89
2113. 03-03-212-03-2-19-23082700000449-01-12
2114. 03-03-212-03-2-19-23082700000449-01-163
2115. 03-03-350-02-2-18-23083000000045-01-108
2116. 03-03-350-02-2-18-23083000000045-01-110
2117. 03-03-350-02-2-18-23083000000045-01-113
2118. 03-03-350-02-2-18-23083000000045-01-114
2119. 03-03-350-02-2-18-23083000000045-01-115
2120. 03-03-350-02-2-18-23083000000045-01-116
2121. 03-03-350-02-2-18-23083000000045-01-117
2122. 03-03-350-02-2-18-23083000000045-01-122
2123. 03-03-350-02-2-18-23083000000045-01-123
2124. 03-03-350-02-2-18-23083000000045-01-125
2125. 03-03-350-02-2-18-23083000000045-01-126
2126. 03-03-350-02-2-18-23083000000045-01-127
2127. 03-03-350-02-2-18-23083000000045-01-128
2128. 03-03-350-02-2-18-23083000000045-01-129
2129. 03-03-350-02-2-18-23083000000045-01-130
2130. 03-03-350-02-2-18-23083000000045-01-131
2131. 03-03-350-02-2-18-23083000000045-01-133
2132. 03-03-350-02-2-18-23083000000045-01-134
2133. 03-03-350-02-2-18-23083000000045-01-135
2134. 03-03-350-02-2-18-23083000000045-01-136
2135. 03-03-350-02-2-18-23083000000045-01-137
2136. 03-03-350-02-2-18-23083000000045-01-138
2137. 03-03-350-02-2-18-23083000000045-01-139
2138. 03-03-350-02-2-18-23083000000045-01-140
2139. 03-03-350-02-2-18-23083000000045-01-141
2140. 03-03-350-02-2-18-23083000000045-01-143
2141. 03-03-350-02-2-18-23083000000045-01-144
2142. 03-03-350-02-2-18-23083000000045-01-148
2143. 03-03-350-02-2-18-23083000000045-01-149
2144. 03-03-350-02-2-18-23083000000045-01-150
2145. 03-03-350-02-2-18-23083000000045-01-151
2146. 03-03-350-02-2-18-23083000000045-01-152
2147. 03-03-350-02-2-18-23083000000045-01-154
2148. 03-03-350-02-2-18-23083000000045-01-156
2149. 03-03-350-02-2-18-23083000000045-01-171
2150. 03-03-350-02-2-18-23083000000045-01-172
2151. 03-03-350-02-2-18-23083000000045-01-173
2152. 03-03-350-02-2-18-23083000000045-01-175
2153. 03-03-350-02-2-18-23083000000045-01-177
2154. 03-03-350-02-2-18-23083000000045-01-178
2155. 03-03-350-02-2-18-23083000000045-01-179
2156. 03-03-350-02-2-18-23083000000045-01-180
2157. 03-03-350-02-2-18-23083000000045-01-181
2158. 03-03-350-02-2-18-23083000000045-01-182
2159. 03-03-350-02-2-18-23083000000045-01-183
2160. 03-03-350-02-2-18-23083000000045-01-184
2161. 03-03-350-02-2-18-23083000000045-01-185
2162. 03-03-350-02-2-18-23083000000045-01-186
2163. 03-03-350-02-2-18-23083000000045-01-187
2164. 03-03-350-02-2-18-23083000000045-01-189
2165. 03-03-350-02-2-18-23083000000045-01-190
2166. 03-03-350-02-2-18-23083000000045-01-191
2167. 03-03-350-02-2-18-23083000000045-01-192
2168. 03-03-350-02-2-18-23083000000045-01-193
2169. 03-03-350-02-2-18-23083000000045-01-197
2170. 03-03-350-02-2-18-23083000000045-01-198
2171. 03-03-350-02-2-18-23083000000045-01-199
2172. 03-03-350-02-2-18-23083000000045-01-200
2173. 03-03-350-02-2-18-23083000000045-01-201
2174. 03-03-350-02-2-18-23083000000045-01-202
2175. 03-03-350-02-2-18-23083000000045-01-203
2176. 03-03-350-02-2-18-23083000000045-01-204
2177. 03-03-350-02-2-18-23083000000045-01-205
2178. 03-03-350-02-2-18-23083000000045-01-206
2179. 03-03-350-02-2-18-23083000000045-01-207
2180. 03-03-350-02-2-18-23083000000045-01-208
2181. 03-03-350-02-2-18-23083000000045-01-209
2182. 03-03-350-02-2-18-23083000000045-01-210
2183. 03-03-350-02-2-18-23083000000045-01-213
2184. 03-03-350-02-2-18-23083000000045-01-214
2185. 03-03-350-02-2-18-23083000000045-01-216
2186. 03-03-350-02-2-18-23083000000045-01-30
2187. 03-03-350-02-2-18-23083000000045-01-45
2188. 03-03-350-02-2-18-23083000000045-01-46
2189. 03-03-350-02-2-18-23083000000045-01-53
2190. 03-03-350-02-2-18-23083000000045-01-61
2191. 03-03-350-02-2-18-23083000000045-01-62
2192. 03-03-350-02-2-18-23083000000045-01-63
2193. 03-03-350-02-2-18-23083000000045-01-64
2194. 03-03-350-02-2-18-23083000000045-01-65
2195. 03-03-350-02-2-18-23083000000045-01-67
2196. 03-03-350-02-2-18-23083000000045-01-68
2197. 03-03-350-02-2-18-23083000000045-01-69
2198. 03-03-350-02-2-18-23083000000045-01-70
2199. 03-03-350-02-2-18-23083000000045-01-71
2200. 03-03-350-02-2-18-23083000000045-01-72
2201. 03-03-350-02-2-18-23083000000045-01-78
2202. 03-03-350-02-2-18-23083000000045-01-81
2203. 03-03-350-02-2-18-23083000000045-01-83
2204. 03-03-350-02-2-18-23083000000045-01-85
2205. 03-03-350-02-2-18-23083000000045-01-87
2206. 03-03-350-02-2-18-23083000000045-01-88
2207. 03-03-350-02-2-18-23083000000045-01-89
2208. 03-03-350-02-2-18-23083000000045-01-90
2209. 03-03-350-02-2-18-23083000000045-01-94
2210. 03-03-350-02-2-18-23083000000045-01-95
2211. 03-03-358-03-2-17-23082700000270-01-1
2212. 03-03-358-03-2-17-23082700000270-01-10
2213. 03-03-358-03-2-17-23082700000270-01-100
2214. 03-03-358-03-2-17-23082700000270-01-101
2215. 03-03-358-03-2-17-23082700000270-01-102
2216. 03-03-358-03-2-17-23082700000270-01-108
2217. 03-03-358-03-2-17-23082700000270-01-118
2218. 03-03-358-03-2-17-23082700000270-01-119
2219. 03-03-358-03-2-17-23082700000270-01-120
2220. 03-03-358-03-2-17-23082700000270-01-121
2221. 03-03-358-03-2-17-23082700000270-01-122
2222. 03-03-358-03-2-17-23082700000270-01-124
2223. 03-03-358-03-2-17-23082700000270-01-126
2224. 03-03-358-03-2-17-23082700000270-01-127
2225. 03-03-358-03-2-17-23082700000270-01-128
2226. 03-03-358-03-2-17-23082700000270-01-129
2227. 03-03-358-03-2-17-23082700000270-01-130
2228. 03-03-358-03-2-17-23082700000270-01-131
2229. 03-03-358-03-2-17-23082700000270-01-132
2230. 03-03-358-03-2-17-23082700000270-01-136
2231. 03-03-358-03-2-17-23082700000270-01-14
2232. 03-03-358-03-2-17-23082700000270-01-148
2233. 03-03-358-03-2-17-23082700000270-01-15
2234. 03-03-358-03-2-17-23082700000270-01-151
2235. 03-03-358-03-2-17-23082700000270-01-152
2236. 03-03-358-03-2-17-23082700000270-01-153
2237. 03-03-358-03-2-17-23082700000270-01-154
2238. 03-03-358-03-2-17-23082700000270-01-155
2239. 03-03-358-03-2-17-23082700000270-01-16
2240. 03-03-358-03-2-17-23082700000270-01-162
2241. 03-03-358-03-2-17-23082700000270-01-167
2242. 03-03-358-03-2-17-23082700000270-01-17
2243. 03-03-358-03-2-17-23082700000270-01-172
2244. 03-03-358-03-2-17-23082700000270-01-179
2245. 03-03-358-03-2-17-23082700000270-01-18
2246. 03-03-358-03-2-17-23082700000270-01-182
2247. 03-03-358-03-2-17-23082700000270-01-185
2248. 03-03-358-03-2-17-23082700000270-01-186
2249. 03-03-358-03-2-17-23082700000270-01-19
2250. 03-03-358-03-2-17-23082700000270-01-190
2251. 03-03-358-03-2-17-23082700000270-01-191
2252. 03-03-358-03-2-17-23082700000270-01-195
2253. 03-03-358-03-2-17-23082700000270-01-196
2254. 03-03-358-03-2-17-23082700000270-01-197
2255. 03-03-358-03-2-17-23082700000270-01-199
2256. 03-03-358-03-2-17-23082700000270-01-20
2257. 03-03-358-03-2-17-23082700000270-01-203
2258. 03-03-358-03-2-17-23082700000270-01-204
2259. 03-03-358-03-2-17-23082700000270-01-205
2260. 03-03-358-03-2-17-23082700000270-01-206
2261. 03-03-358-03-2-17-23082700000270-01-207
2262. 03-03-358-03-2-17-23082700000270-01-208
2263. 03-03-358-03-2-17-23082700000270-01-209
2264. 03-03-358-03-2-17-23082700000270-01-21
2265. 03-03-358-03-2-17-23082700000270-01-210
2266. 03-03-358-03-2-17-23082700000270-01-211
2267. 03-03-358-03-2-17-23082700000270-01-212
2268. 03-03-358-03-2-17-23082700000270-01-213
2269. 03-03-358-03-2-17-23082700000270-01-214
2270. 03-03-358-03-2-17-23082700000270-01-215
2271. 03-03-358-03-2-17-23082700000270-01-22
2272. 03-03-358-03-2-17-23082700000270-01-23
2273. 03-03-358-03-2-17-23082700000270-01-25
2274. 03-03-358-03-2-17-23082700000270-01-26
